Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg13591701__FAM20A	0.96324	0.17296	0.8442	0.27756	0.12055	0.81983	0.95241	0.48299	0.13352	0.16112	0.33941	0.18522	0.82521	0.34737	0.144	0.13365	0.15926	0.12747	0.16887	0.97056	0.95975	0.63378	0.1581	0.88096	0.58368	0.70383	0.25125	0.93867	0.13267	0.15282	0.15016	0.12757	0.153	0.94461	0.58372	0.7748	0.47056	0.29861
Meth__cg09144786__WDR44	0.51967	0.02225	0.024237	0.039478	0.030809	0.032003	0.038829	0.48705	0.036502	0.084318	0.030546	0.046722	0.067029	0.036569	0.026737	0.041792	0.20741	0.035555	0.034247	0.020313	0.034219	0.24448	0.032925	0.19471	0.048313	0.040349	0.16501	0.059605	0.053143	0.36971	0.026088	0.095265	0.033399	0.11935	0.11221	0.12838	0.026035	0.038709
Meth__cg01080862__IL13RA1	0.63108	0.041291	0.067318	0.067451	0.35671	0.040136	0.06374	0.37682	0.20329	0.061867	0.055195	0.12928	0.058288	0.029839	0.17039	0.31397	0.69882	0.30109	0.039444	0.045187	0.060622	0.65366	0.089867	0.61732	0.12826	0.06659	0.51573	0.63357	0.12348	0.6518	0.056768	0.56916	0.039732	0.44259	0.17664	0.70939	0.3053	0.053125
Meth__cg18680834__ZNF536	0.10782	0.10304	0.696	0.7974	0.56837	0.067696	0.25166	0.42894	0.042033	0.063217	0.12259	0.32469	0.092779	0.092196	0.048415	0.085848	0.16835	0.065373	0.052953	0.43089	0.32644	0.1383	0.16823	0.25713	0.18838	0.10484	0.10896	0.22837	0.082445	0.050429	0.052874	0.087908	0.041556	0.1595	0.24203	0.83542	0.096552	0.086406
Meth__cg13310628__SOLH	0.029142	0.038679	0.036998	0.035364	0.028556	0.027348	0.039208	0.028994	0.028493	0.043006	0.026466	0.15882	0.075633	0.027108	0.034177	0.052248	0.028331	0.045527	0.026787	0.026404	0.033461	0.026953	0.24622	0.043262	0.081443	0.030928	0.10431	0.05564	0.063367	0.035322	0.022769	0.035969	0.024237	0.02279	0.037627	0.050456	0.02371	0.026924
Meth__cg07782113__HIVEP1	0.018414	0.010182	0.014348	0.012397	0.013963	0.011865	0.022444	0.019421	0.010395	0.013349	0.018699	0.0085566	0.020708	0.0074158	0.010024	0.010989	0.011495	0.031774	0.013087	0.019152	0.01219	0.015186	0.018646	0.012966	0.045643	0.01924	0.015685	0.024031	0.10608	0.022298	0.016623	0.0080596	0.012576	0.014997	0.019043	0.017311	0.018313	0.017481
Meth__cg01909921__GFI1B	0.11511	0.10565	0.73147	0.076345	0.36413	0.47679	0.4601	0.93454	0.085725	0.079446	0.11026	0.66798	0.67034	0.10509	0.079446	0.69837	0.060823	0.11587	0.07971	0.15187	0.55848	0.57087	0.84052	0.251	0.66697	0.5147	0.27712	0.76036	0.061261	0.072898	0.10806	0.086542	0.08122	0.80817	0.17927	0.42867	0.32181	0.57731
Meth__cg07214572__LHX9	0.11074	0.016044	0.32647	0.37053	0.088369	0.9041	0.58639	0.96433	0.028251	0.04192	0.90993	0.024131	0.65435	0.021064	0.024459	0.83189	0.030244	0.036828	0.063651	0.23125	0.34794	0.79438	0.92551	0.85707	0.59701	0.4538	0.028063	0.56151	0.032519	0.036896	0.024328	0.042036	0.025104	0.14604	0.12567	0.14515	0.62927	0.32465
Meth__cg10730712__COL23A1	0.69007	0.024966	0.5511	0.60853	0.042281	0.76523	0.75736	0.43375	0.030663	0.87947	0.036525	0.11489	0.54363	0.058379	0.2271	0.035594	0.03794	0.048535	0.037881	0.71602	0.76964	0.75906	0.34742	0.24145	0.90818	0.044459	0.17611	0.91498	0.051237	0.022496	0.036405	0.31187	0.020853	0.9729	0.11895	0.53539	0.28695	0.030493
Meth__cg12536534__G6PD	0.47135	0.05623	0.081341	0.063329	0.35889	0.066938	0.066986	0.43483	0.05467	0.53043	0.07531	0.052768	0.097635	0.056707	0.063115	0.25561	0.42197	0.11001	0.060657	0.051668	0.068393	0.29482	0.56177	0.41775	0.11899	0.064891	0.1313	0.2984	0.064203	0.3851	0.077803	0.52222	0.062928	0.24826	0.12823	0.53556	0.33167	0.067207
Meth__cg09874752__SFRP5	0.57191	0.042928	0.94819	0.65626	0.045226	0.51225	0.81316	0.2371	0.038552	0.11061	0.63952	0.070351	0.89858	0.054809	0.041333	0.53221	0.055901	0.082062	0.037566	0.94747	0.95539	0.12495	0.90829	0.47688	0.91906	0.60734	0.074098	0.91788	0.088973	0.040454	0.063402	0.067201	0.034816	0.27297	0.87262	0.048482	0.55043	0.076095
Meth__cg11778001__NAB1	0.37777	0.081591	0.91967	0.83849	0.81913	0.46567	0.63146	0.11243	0.050648	0.46704	0.035807	0.051004	0.84956	0.56936	0.088967	0.045257	0.032913	0.079548	0.55078	0.74356	0.55583	0.82083	0.5126	0.56383	0.35092	0.56894	0.08107	0.37458	0.19944	0.039828	0.032798	0.050908	0.090355	0.27698	0.06868	0.46968	0.50258	0.80287
Meth__cg12781218__C7orf31	0.052355	0.038067	0.054306	0.055007	0.033145	0.038039	0.045644	0.045402	0.025956	0.04683	0.049498	0.077558	0.072155	0.29747	0.041474	0.043728	0.030602	0.051714	0.050824	0.77427	0.76632	0.079963	0.040519	0.04541	0.068326	0.04473	0.074485	0.79455	0.041513	0.037243	0.034806	0.045795	0.03173	0.034239	0.080117	0.044678	0.038676	0.037926
Meth__cg07172256__ERBB2IP	0.083766	0.89207	0.14176	0.045627	0.027354	0.032916	0.043674	0.060144	0.044325	0.042524	0.043826	0.061268	0.48438	0.028623	0.0423	0.047643	0.035679	0.10895	0.045255	0.033517	0.066746	0.045832	0.057408	0.033326	0.10057	0.040071	0.053514	0.083341	0.537	0.033987	0.029505	0.44462	0.035332	0.036297	0.058188	0.044053	0.033389	0.078668
Meth__cg12323894__DBI	0.026126	0.026037	0.030738	0.019385	0.029722	0.028292	0.027277	0.055189	0.11853	0.036097	0.023947	0.048546	0.082839	0.018116	0.10003	0.026822	0.028187	0.05269	0.020333	0.02652	0.031504	0.064521	0.19322	0.023052	0.060887	0.032266	0.03851	0.11576	0.043704	0.026517	0.02598	0.021582	0.023968	0.02077	0.020748	0.033655	0.03454	0.024448
Meth__cg08132931__ADD2	0.57405	0.041512	0.52487	0.39783	0.038083	0.61366	0.70325	0.060746	0.038432	0.055316	0.076793	0.063322	0.61927	0.35167	0.046242	0.047636	0.041958	0.064777	0.062246	0.66354	0.55288	0.09088	0.075227	0.62142	0.39222	0.40567	0.10175	0.79733	0.065307	0.038033	0.03305	0.036807	0.040585	0.27854	0.29422	0.45561	0.62045	0.66157
Meth__cg04270835__SLC17A6	0.72735	0.047796	0.56461	0.17303	0.060458	0.11083	0.16228	0.86225	0.045765	0.076011	0.45342	0.51515	0.25741	0.050529	0.069718	0.057775	0.10143	0.21914	0.067877	0.052705	0.067169	0.52224	0.11435	0.080778	0.16529	0.088911	0.1276	0.47215	0.12971	0.051659	0.12286	0.04638	0.040433	0.13799	0.21193	0.10759	0.060938	0.053164
Meth__cg25133753__WFDC11	0.35124	0.088457	0.30928	0.29844	0.10828	0.046339	0.30344	0.13235	0.20772	0.11388	0.073822	0.13209	0.21776	0.12103	0.16149	0.11607	0.079781	0.081174	0.074145	0.096061	0.21508	0.84965	0.10866	0.58717	0.13615	0.12273	0.14578	0.071499	0.087372	0.086688	0.06965	0.10306	0.05236	0.055373	0.30782	0.16347	0.1074	0.098709
Meth__cg19972859__PURA	0.12606	0.098934	0.22555	0.096748	0.052487	0.040884	0.11576	0.099718	0.047169	0.045541	0.13732	0.10768	0.13096	0.047699	0.065849	0.056965	0.053894	0.11237	0.034415	0.039408	0.11152	0.073925	0.13249	0.086701	0.087648	0.19412	0.10957	0.11341	0.090434	0.057607	0.037146	0.030716	0.037285	0.046578	0.21973	0.09509	0.078313	0.065737
Meth__cg04711050__SLC1A1	0.038258	0.025921	0.030851	0.029974	0.018358	0.45664	0.037253	0.036322	0.021093	0.03811	0.064169	0.041129	0.073778	0.020145	0.037797	0.059713	0.039301	0.060693	0.020525	0.44602	0.13874	0.03047	0.034236	0.058685	0.34911	0.034709	0.072054	0.87774	0.071312	0.022714	0.023823	0.10474	0.019685	0.028206	0.05268	0.029667	0.024054	0.024794
Meth__cg00826384__PTPRZ1	0.058576	0.041804	0.086458	0.057591	0.039588	0.42201	0.79201	0.11019	0.042609	0.051843	0.071679	0.082441	0.56139	0.030157	0.044125	0.071764	0.047812	0.091686	0.038668	0.078026	0.083411	0.062348	0.04918	0.074747	0.094258	0.36867	0.17857	0.84692	0.054481	0.04635	0.037603	0.044749	0.039154	0.4685	0.081648	0.054622	0.06368	0.047152
Meth__cg01593190__ADAMTS2	0.40281	0.024988	0.58483	0.092939	0.11491	0.78855	0.64076	0.14458	0.036898	0.0681	0.3064	0.21793	0.52116	0.37364	0.056903	0.16153	0.068434	0.080104	0.043753	0.88849	0.89097	0.80722	0.065782	0.81514	0.61454	0.30759	0.065093	0.73247	0.04345	0.11715	0.04212	0.076535	0.043984	0.27169	0.10424	0.50216	0.061666	0.063037
Meth__cg21885525__SCYE1	0.093543	0.062949	0.070893	0.057299	0.043458	0.095377	0.063082	0.08616	0.07155	0.057232	0.05382	0.051061	0.17312	0.045975	0.058796	0.097188	0.077805	0.097599	0.085508	0.053022	0.068062	0.075065	0.13141	0.083015	0.25325	0.052931	0.11907	0.11357	0.1146	0.065171	0.10541	0.096196	0.059178	0.077224	0.20576	0.1064	0.078829	0.082569
Meth__cg04633513__AVPR1B	0.055829	0.053088	0.87055	0.16914	0.32949	0.30042	0.72962	0.69208	0.049053	0.46149	0.58999	0.14824	0.77673	0.036379	0.054623	0.68341	0.058729	0.064063	0.053491	0.81512	0.61485	0.19663	0.66174	0.61529	0.51877	0.20534	0.10693	0.56035	0.11341	0.040325	0.051238	0.062868	0.052329	0.63615	0.11922	0.14528	0.34705	0.56141
Meth__cg03464416__RPL10	0.29175	0.10284	0.075823	0.13926	0.2965	0.044466	0.092711	0.77732	0.064879	0.067116	0.056461	0.187	0.12142	0.034128	0.094791	0.39406	0.66814	0.14067	0.10954	0.048007	0.066101	0.65254	0.65323	0.57267	0.17465	0.087452	0.17209	0.27435	0.081437	0.41715	0.036505	0.45381	0.064408	0.13096	0.22126	0.69503	0.31173	0.076412
Meth__cg21331821__ZSCAN1	0.92526	0.027893	0.87399	0.056944	0.041584	0.046315	0.22248	0.83473	0.049336	0.050751	0.91472	0.048417	0.69691	0.67798	0.05959	0.88785	0.034463	0.12479	0.033978	0.58172	0.070351	0.045114	0.062077	0.95587	0.83739	0.042555	0.050487	0.875	0.12563	0.037137	0.91095	0.31109	0.032367	0.89078	0.15087	0.42474	0.032354	0.043284
Meth__cg04474832__ABHD14A	0.068445	0.080941	0.16949	0.11527	0.038479	0.58031	0.073987	0.25902	0.06648	0.055791	0.1	0.39732	0.22071	0.031895	0.071402	0.10309	0.074044	0.12749	0.053764	0.22242	0.25058	0.097232	0.65164	0.069739	0.53585	0.18975	0.21403	0.079615	0.089812	0.058591	0.087296	0.079449	0.048583	0.045114	0.05642	0.07399	0.066024	0.11342
Meth__cg06423920__ZNF312	0.50503	0.038173	0.89145	0.91933	0.31646	0.62801	0.72646	0.91804	0.2341	0.052373	0.68003	0.30496	0.42283	0.10046	0.20367	0.065479	0.43489	0.089205	0.038407	0.62044	0.5444	0.47993	0.42147	0.60753	0.52895	0.37669	0.11561	0.83895	0.069809	0.040349	0.16369	0.044197	0.03262	0.3724	0.070108	0.7639	0.29709	0.50457
Meth__cg24856383__SIAH2	0.066492	0.050761	0.063622	0.060795	0.058816	0.05237	0.061643	0.068375	0.043545	0.05915	0.063656	0.041649	0.14195	0.039397	0.052957	0.083147	0.076923	0.11777	0.04998	0.051493	0.081643	0.054493	0.058818	0.52308	0.11842	0.051218	0.12057	0.14383	0.22952	0.050795	0.056329	0.043985	0.051885	0.047815	0.093913	0.065761	0.051192	0.055906
Meth__cg22579849__DCTN3	0.026572	0.021956	0.030208	0.027004	0.016708	0.027005	0.02082	0.21079	0.041495	0.022205	0.69364	0.053459	0.045794	0.019348	0.02717	0.020658	0.024843	0.037539	0.016769	0.025817	0.020456	0.031098	0.025747	0.027912	0.098224	0.027556	0.030522	0.053622	0.027328	0.02113	0.023228	0.021	0.023202	0.030838	0.041473	0.029274	0.02583	0.019753
Meth__cg27543230__PPP2CA	0.32493	0.039769	0.043006	0.041733	0.039326	0.29468	0.062128	0.027419	0.044084	0.06385	0.27349	0.22493	0.19027	0.036062	0.046687	0.040275	0.029005	0.077652	0.03954	0.040807	0.047132	0.075323	0.17044	0.050675	0.50431	0.3241	0.063799	0.085887	0.10318	0.035413	0.029862	0.32687	0.03189	0.034334	0.048459	0.043027	0.030675	0.047469
Meth__cg09635067__RAB7L1	0.37195	0.088844	0.816	0.28203	0.092874	0.077472	0.35877	0.13386	0.29269	0.071825	0.096503	0.13018	0.21215	0.052568	0.27087	0.23832	0.068717	0.21446	0.42165	0.38621	0.14646	0.16842	0.12962	0.33593	0.52889	0.29518	0.31518	0.76291	0.14356	0.046473	0.11134	0.065559	0.12015	0.70944	0.076915	0.11142	0.10347	0.124
Meth__cg16504798__MYO1F	0.12611	0.71845	0.23167	0.15791	0.17267	0.51247	0.346	0.80888	0.035861	0.092889	0.15055	0.60817	0.52796	0.066877	0.042292	0.30949	0.2557	0.089912	0.034403	0.63331	0.6592	0.1658	0.748	0.23629	0.46723	0.64124	0.14556	0.34618	0.4146	0.035864	0.041952	0.068864	0.072989	0.62575	0.15933	0.35566	0.15913	0.28355
Meth__cg26512148__SOS2	0.038607	0.025139	0.050802	0.036146	0.020763	0.034289	0.050233	0.038025	0.043559	0.036621	0.049635	0.04502	0.10345	0.045239	0.038164	0.032185	0.029296	0.04872	0.019487	0.022881	0.03106	0.096466	0.038399	0.033034	0.056591	0.03139	0.086007	0.067961	0.074214	0.026333	0.017986	0.029062	0.029707	0.023933	0.059466	0.035246	0.029004	0.029871
Meth__cg15444978__MARK3	0.063794	0.038906	0.10246	0.072079	0.051065	0.042668	0.047046	0.055449	0.053314	0.048856	0.068949	0.061641	0.11986	0.046517	0.051601	0.082609	0.034458	0.10393	0.075476	0.052019	0.070043	0.1248	0.041837	0.22302	0.15362	0.15244	0.064858	0.39113	0.1943	0.042875	0.037021	0.064212	0.040948	0.064476	0.092911	0.046748	0.075145	0.19469
Meth__cg18507125__RPL36A	0.6717	0.055018	0.068625	0.069158	0.21535	0.062476	0.06977	0.58053	0.50698	0.74497	0.052179	0.038244	0.066554	0.064435	0.44053	0.64943	0.67022	0.11576	0.066516	0.056867	0.053979	0.65908	0.077775	0.60033	0.094055	0.066942	0.22966	0.51158	0.098505	0.055095	0.064622	0.3052	0.061027	0.32553	0.09426	0.69201	0.065532	0.072284
Meth__cg17080277__PTPRB	0.10249	0.031277	0.47583	0.11492	0.026225	0.44647	0.044787	0.14131	0.02641	0.030766	0.46887	0.047823	0.070542	0.032154	0.030753	0.055593	0.040463	0.05854	0.035853	0.34776	0.23839	0.064868	0.061347	0.037649	0.54851	0.05946	0.05865	0.066351	0.08161	0.028439	0.053238	0.038477	0.034213	0.23938	0.044264	0.038924	0.040085	0.034253
Meth__cg13919607__ZNF434	0.021132	0.019953	0.02873	0.030291	0.019271	0.020512	0.026831	0.40216	0.01526	0.020449	0.01866	0.012931	0.040676	0.015748	0.01785	0.017996	0.015784	0.053352	0.014662	0.021825	0.028594	0.018665	0.029935	0.01432	0.052252	0.023159	0.022744	0.03308	0.030553	0.016557	0.025859	0.016928	0.018352	0.021546	0.054914	0.024509	0.014619	0.016275
Meth__cg15454483__SNX12	0.30552	0.019803	0.037469	0.027402	0.17083	0.026496	0.028871	0.023288	0.36497	0.025424	0.027585	0.040206	0.048387	0.057567	0.31406	0.074434	0.31162	0.2159	0.03084	0.028884	0.026258	0.40736	0.13189	0.33374	0.042006	0.036334	0.12886	0.24661	0.37822	0.030931	0.023733	0.036351	0.021496	0.18007	0.066589	0.32827	0.038526	0.032179
Meth__cg27198071__CXX1	0.63964	0.03917	0.038196	0.068099	0.28383	0.25469	0.064495	0.43693	0.027817	0.30389	0.028584	0.040078	0.078701	0.25918	0.038542	0.43642	0.44496	0.080012	0.034401	0.038054	0.038341	0.67867	0.18669	0.55066	0.065106	0.078814	0.10636	0.34937	0.085665	0.52161	0.028629	0.10498	0.045238	0.21963	0.085126	0.62412	0.077463	0.042719
Meth__cg08473533__MGC24381	0.037131	0.029818	0.045749	0.034871	0.02392	0.048764	0.034345	0.03423	0.038637	0.027196	0.037564	0.065196	0.10035	0.020194	0.029778	0.03611	0.033844	0.089076	0.019321	0.021624	0.026918	0.027838	0.090763	0.037646	0.58327	0.03557	0.057757	0.25785	0.089277	0.026535	0.078252	0.041588	0.021228	0.037196	0.08146	0.03535	0.025281	0.027462
Meth__cg00155609__PRDX2	0.089171	0.11474	0.11689	0.096389	0.034085	0.044416	0.072994	0.0419	0.03486	0.049772	0.068491	0.031246	0.12497	0.036588	0.050545	0.039872	0.087529	0.096622	0.038656	0.054134	0.11234	0.057504	0.79257	0.043972	0.094137	0.13393	0.10153	0.11165	0.089083	0.56764	0.039752	0.043775	0.036685	0.046586	0.13116	0.04814	0.039093	0.060005
Meth__cg23606079__CRISPLD2	0.059242	0.18027	0.37231	0.34272	0.39306	0.22782	0.62469	0.42435	0.046424	0.61745	0.43991	0.13204	0.39595	0.051354	0.054087	0.091622	0.3646	0.15766	0.038577	0.48404	0.31569	0.82608	0.077484	0.5339	0.51416	0.30763	0.6923	0.89806	0.38461	0.046374	0.058401	0.37359	0.11595	0.36551	0.18022	0.05821	0.7838	0.28537
Meth__cg01168201__HIC1	0.050384	0.086854	0.9728	0.055926	0.044927	0.045526	0.064153	0.033393	0.049193	0.057062	0.44648	0.044988	0.063463	0.045195	0.050024	0.05599	0.042308	0.062552	0.027938	0.050203	0.046317	0.050376	0.52001	0.044179	0.088184	0.061816	0.071905	0.16674	0.11999	0.038792	0.031463	0.0713	0.61382	0.046367	0.066902	0.071091	0.048028	0.057016
Meth__cg10539418__CCND1	0.047567	0.038241	0.065028	0.048565	0.031912	0.041725	0.041545	0.15595	0.043834	0.034213	0.4125	0.028863	0.093065	0.2585	0.04487	0.067417	0.035272	0.096155	0.025283	0.035901	0.055669	0.1442	0.04093	0.09173	0.057379	0.041964	0.084836	0.0859	0.095085	0.028953	0.032932	0.033799	0.032203	0.024718	0.060318	0.037562	0.046423	0.04329
Meth__cg15433631__IRX2	0.034033	0.025557	0.025097	0.035025	0.028499	0.97668	0.038359	0.018028	0.71319	0.026204	0.66898	0.048243	0.04517	0.024773	0.68396	0.032383	0.54717	0.083174	0.52734	0.028307	0.028332	0.028764	0.029109	0.028136	0.91296	0.035833	0.088623	0.047535	0.067641	0.97356	0.034785	0.024954	0.02927	0.029128	0.121	0.03921	0.03867	0.031757
Meth__cg24691461__C20orf160	0.8394	0.079832	0.89401	0.89205	0.81992	0.17804	0.66995	0.77355	0.2566	0.40556	0.40246	0.73844	0.51108	0.033412	0.22119	0.51839	0.25019	0.058893	0.026793	0.7235	0.64773	0.95364	0.23462	0.89795	0.07731	0.67668	0.050079	0.079358	0.085586	0.048499	0.043172	0.039859	0.0379	0.30904	0.078389	0.81796	0.48052	0.41438
Meth__cg09712527__KBTBD7	0.51917	0.029763	0.062479	0.036051	0.020427	0.024412	0.036685	0.026752	0.02195	0.030503	0.035215	0.02241	0.098008	0.018823	0.24826	0.024974	0.021301	0.080356	0.071975	0.023084	0.032186	0.039348	0.02989	0.026252	0.046396	0.031563	0.040087	0.24087	0.045201	0.023062	0.024844	0.049077	0.024143	0.026855	0.071475	0.029748	0.023354	0.032922
Meth__cg15923513__CD302	0.22329	0.060746	0.90273	0.48516	0.13804	0.28877	0.86644	0.89208	0.87112	0.054443	0.045304	0.62552	0.79998	0.063766	0.848	0.5893	0.041487	0.19128	0.036858	0.35244	0.34318	0.89095	0.50305	0.88816	0.082665	0.044788	0.087904	0.75173	0.17781	0.87397	0.066986	0.13666	0.038169	0.83743	0.066216	0.46117	0.33853	0.11807
Meth__cg03116740__TSPAN4	0.52596	0.054164	0.954	0.35727	0.23486	0.067196	0.1216	0.75145	0.087696	0.79234	0.19238	0.93274	0.48034	0.9293	0.077995	0.29067	0.8141	0.34996	0.083568	0.54717	0.26178	0.76212	0.5413	0.92022	0.10642	0.19002	0.34503	0.08901	0.13661	0.053814	0.58429	0.043843	0.12275	0.031339	0.12987	0.46743	0.087192	0.07744
Meth__cg10000775__PDLIM3	0.10085	0.07331	0.53332	0.067343	0.049562	0.074074	0.20677	0.067272	0.059976	0.086449	0.068777	0.093427	0.13169	0.055191	0.064978	0.082386	0.064437	0.12872	0.063937	0.43301	0.083037	0.27536	0.072275	0.10832	0.28458	0.063634	0.12175	0.40714	0.1021	0.055893	0.054282	0.041337	0.096838	0.077404	0.17207	0.078433	0.097419	0.066831
Meth__cg21016177__EXOC7	0.08582	0.020781	0.080364	0.068543	0.061949	0.033705	0.030807	0.36	0.08663	0.045847	0.084942	0.091741	0.13357	0.2243	0.080245	0.079414	0.053404	0.054516	0.036827	0.075561	0.071941	0.11503	0.080346	0.11636	0.24862	0.08998	0.040462	0.091774	0.03161	0.02057	0.26398	0.033198	0.029836	0.026083	0.038315	0.044891	0.022699	0.025736
Meth__cg05286874__ABCA1	0.48258	0.021962	0.37006	0.36238	0.016301	0.017646	0.027802	0.048023	0.02058	0.025381	0.02359	0.026611	0.81567	0.027384	0.023375	0.41761	0.017065	0.052967	0.016804	0.97285	0.54978	0.040057	0.027094	0.01578	0.055876	0.45604	0.044879	0.097611	0.047798	0.090347	0.028462	0.044531	0.018469	0.96715	0.074651	0.03875	0.021845	0.066255
Meth__cg16253412__TPST1	0.78175	0.054787	0.4374	0.16943	0.12245	0.09814	0.099796	0.076994	0.07241	0.18587	0.06191	0.11523	0.58647	0.11851	0.14508	0.095644	0.088813	0.12468	0.079331	0.14779	0.46407	0.11703	0.13025	0.1401	0.21532	0.12691	0.18485	0.6915	0.060504	0.092207	0.078486	0.12557	0.077868	0.32917	0.28259	0.18075	0.081139	0.11201
Meth__cg05709923__SAMM50	0.069541	0.067979	0.084869	0.068116	0.038532	0.048796	0.5361	0.069942	0.056245	0.052187	0.082269	0.036834	0.080476	0.046375	0.059511	0.036755	0.062212	0.092665	0.04768	0.045181	0.064903	0.061329	0.067525	0.046132	0.081541	0.065458	0.091042	0.13976	0.066435	0.048959	0.046632	0.050744	0.05686	0.051854	0.063889	0.073211	0.042895	0.054694
Meth__cg11272332__ZDHHC15	0.47773	0.035567	0.94463	0.86806	0.059262	0.047065	0.94566	0.97323	0.40144	0.19834	0.84716	0.14153	0.91414	0.64686	0.33246	0.44716	0.35775	0.08317	0.031767	0.91234	0.71781	0.46537	0.1025	0.44844	0.71055	0.22904	0.22909	0.84791	0.26479	0.038254	0.11028	0.085333	0.038024	0.6551	0.16672	0.51373	0.14852	0.63717
Meth__cg07671603__C7orf13	0.041116	0.024165	0.038143	0.033588	0.036366	0.027692	0.58572	0.2735	0.04638	0.037797	0.79917	0.040313	0.045031	0.033358	0.040111	0.030223	0.022602	0.10147	0.024519	0.02884	0.034871	0.61264	0.04404	0.034329	0.052352	0.58449	0.11469	0.054139	0.080459	0.028954	0.028339	0.026869	0.03158	0.043376	0.093144	0.044607	0.040795	0.031279
Meth__cg11908570__KIAA0040	0.049462	0.024274	0.1061	0.035782	0.044906	0.97303	0.099412	0.13243	0.061847	0.083369	0.084917	0.046342	0.053685	0.075165	0.050801	0.059439	0.11919	0.040421	0.089779	0.038013	0.028133	0.11888	0.056793	0.12616	0.067479	0.051848	0.10286	0.090552	0.040177	0.032508	0.034294	0.040523	0.028021	0.057534	0.042688	0.099738	0.032707	0.034706
Meth__cg03735049__RP1-112K5.2	0.07128	0.02288	0.073034	0.034699	0.032505	0.024536	0.054831	0.046589	0.032208	0.023675	0.034336	0.62224	0.066833	0.025429	0.03086	0.11611	0.03314	0.072086	0.046791	0.062378	0.04999	0.039827	0.043005	0.18129	0.14368	0.23188	0.034468	0.25328	0.057117	0.37166	0.022141	0.029137	0.05998	0.041968	0.050533	0.30504	0.053956	0.0497
Meth__cg12526025__LARGE	0.05699	0.038319	0.056316	0.045119	0.029898	0.046006	0.05161	0.4493	0.037142	0.068406	0.048727	0.10913	0.16314	0.038575	0.048823	0.047225	0.14548	0.068784	0.034892	0.044077	0.04665	0.04438	0.053579	0.039275	0.53368	0.049129	0.087576	0.095998	0.086881	0.048243	0.036667	0.056928	0.042264	0.029194	0.059258	0.048412	0.046543	0.051705
Meth__cg04418492__CYP7B1	0.77473	0.19151	0.92586	0.96238	0.22537	0.57506	0.91716	0.17146	0.015501	0.023448	0.013628	0.018588	0.87847	0.68363	0.39395	0.02029	0.018827	0.026935	0.020835	0.24086	0.42752	0.70307	0.32204	0.032686	0.51616	0.59832	0.06304	0.90631	0.42705	0.022054	0.017605	0.17119	0.053658	0.46885	0.21157	0.14181	0.46571	0.47913
Meth__cg03418289__LIX1L	0.029811	0.054919	0.58597	0.030215	0.018992	0.023716	0.03224	0.032932	0.018386	0.0238	0.027127	0.037341	0.051895	0.018047	0.018998	0.023601	0.023229	0.041453	0.013354	0.019119	0.028191	0.05696	0.029577	0.021518	0.06503	0.029268	0.037126	0.083959	0.060966	0.034169	0.025415	0.021646	0.019742	0.021823	0.073112	0.029554	0.026271	0.029174
Meth__cg03041841__C9orf75	0.05594	0.037067	0.23431	0.065725	0.038103	0.046875	0.048605	0.27418	0.88041	0.053036	0.093883	0.90102	0.25892	0.020311	0.69063	0.061843	0.33306	0.082342	0.075598	0.048277	0.057387	0.28646	0.6384	0.0822	0.84772	0.058498	0.13437	0.085775	0.17515	0.10646	0.11231	0.57023	0.041494	0.04592	0.051126	0.11655	0.043315	0.058742
Meth__cg02128567__KCNK5	0.027432	0.034767	0.56616	0.091834	0.031232	0.98454	0.048709	0.044876	0.033172	0.023146	0.045549	0.029614	0.46257	0.069087	0.035436	0.032087	0.03236	0.076503	0.31617	0.12233	0.088607	0.049139	0.14299	0.14688	0.55417	0.63545	0.065166	0.95948	0.049509	0.051398	0.043662	0.89039	0.029493	0.64122	0.11654	0.03463	0.072119	0.041909
