Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg23705973__HIST1H1D	0.091828	0.058888	0.10802	0.15626	0.073741	0.050208	0.81363	0.80963	0.04408	0.063432	0.3926	0.17699	0.75145	0.031164	0.054065	0.059188	0.041565	0.098835	0.066998	0.071805	0.07755	0.074766	0.091388	0.39666	0.6933	0.11009	0.12933	0.19443	0.085188	0.040961	0.071554	0.072997	0.049175	0.86153	0.14328	0.066764	0.88109	0.75314
Meth__cg13294594__MAST1	0.040394	0.033427	0.073624	0.091366	0.03266	0.033056	0.065601	0.064001	0.046495	0.039254	0.53596	0.093448	0.083684	0.023792	0.036882	0.031894	0.051576	0.0875	0.027741	0.038278	0.069309	0.029002	0.071316	0.03375	0.47331	0.047377	0.067715	0.11978	0.05379	0.030218	0.0395	0.13034	0.026663	0.02369	0.062537	0.036246	0.037097	0.043582
Meth__cg17469978__CAV1	0.073565	0.12553	0.052519	0.565	0.4382	0.037877	0.50598	0.03487	0.080347	0.056812	0.10298	0.040635	0.10294	0.1363	0.080225	0.76619	0.044752	0.15253	0.032265	0.040709	0.064479	0.79267	0.027848	0.23904	0.095389	0.078602	0.24441	0.87349	0.27916	0.040379	0.02989	0.044724	0.062565	0.87243	0.097035	0.10157	0.38802	0.47909
Meth__cg04967538__CXorf42	0.48812	0.039703	0.035261	0.05402	0.035018	0.38563	0.05507	0.49988	0.4299	0.03621	0.033622	0.058288	0.034483	0.052419	0.38697	0.27452	0.47479	0.064237	0.045986	0.047678	0.03314	0.50586	0.041016	0.44988	0.082932	0.044671	0.10233	0.33749	0.087356	0.4896	0.05465	0.1115	0.045984	0.18861	0.12267	0.57904	0.27442	0.031448
Meth__cg14298379__MYLIP	0.034533	0.021876	0.064346	0.032006	0.036784	0.43223	0.031334	0.060035	0.02389	0.039093	0.031172	0.029374	0.074522	0.030462	0.031118	0.030955	0.054243	0.07847	0.02008	0.030226	0.031048	0.061239	0.040246	0.026985	0.058755	0.030608	0.051868	0.039981	0.037652	0.029262	0.041712	0.038719	0.033477	0.043161	0.13706	0.031023	0.030303	0.039131
Meth__cg22734085__FLJ30277	0.035442	0.042544	0.043694	0.037259	0.037401	0.02988	0.033484	0.077836	0.042444	0.031755	0.067621	0.049204	0.098683	0.026065	0.046682	0.054363	0.040541	0.058963	0.027338	0.02291	0.039244	0.034858	0.045271	0.017478	0.073092	0.048591	0.06652	0.06375	0.083836	0.034326	0.02528	0.030864	0.023387	0.028976	0.053914	0.045065	0.04755	0.043709
Meth__cg23815845__ARHGEF5	0.01908	0.018252	0.032457	0.032017	0.016705	0.63352	0.022059	0.035141	0.021825	0.02257	0.020534	0.029756	0.043231	0.021796	0.029728	0.19029	0.038138	0.065235	0.02457	0.02613	0.032922	0.027856	0.093376	0.022039	0.59579	0.028056	0.040764	0.039187	0.025036	0.094531	0.04581	0.25862	0.033061	0.045095	0.049661	0.027504	0.035787	0.035411
Meth__cg25661884__RDH8	0.081234	0.059298	0.79416	0.29093	0.11973	0.10045	0.18663	0.6501	0.050253	0.073595	0.56484	0.83948	0.63812	0.054698	0.053901	0.31018	0.098273	0.1221	0.23613	0.26862	0.45993	0.54122	0.84376	0.46762	0.15237	0.17146	0.13788	0.18652	0.10604	0.29765	0.048661	0.31285	0.044243	0.46591	0.13964	0.39482	0.20005	0.48093
Meth__cg01693108__SRPK1	0.037249	0.039426	0.057597	0.047068	0.036092	0.040056	0.046674	0.413	0.035173	0.054515	0.055707	0.040222	0.11305	0.025163	0.039631	0.028696	0.044247	0.10383	0.034764	0.044259	0.042873	0.05585	0.078801	0.055119	0.074946	0.046812	0.076055	0.069362	0.11787	0.035549	0.037982	0.032254	0.034789	0.028416	0.092178	0.045743	0.04886	0.053643
Meth__cg09423836__NUP54	0.041644	0.031988	0.067687	0.10518	0.061416	0.041167	0.049745	0.31063	0.3921	0.054514	0.034738	0.20281	0.11093	0.030371	0.34773	0.0457	0.066653	0.075006	0.041815	0.049592	0.18047	0.21449	0.068518	0.19789	0.12224	0.21322	0.072037	0.35902	0.095864	0.025967	0.033925	0.036483	0.044804	0.0729	0.20567	0.32643	0.046276	0.033933
Meth__cg04451988__C10orf38	0.2651	0.035638	0.78055	0.034906	0.037936	0.029623	0.31883	0.017351	0.031927	0.037607	0.030505	0.047006	0.15023	0.031889	0.041725	0.036418	0.029806	0.059099	0.04097	0.83954	0.41656	0.32813	0.033861	0.04486	0.11734	0.063575	0.068908	0.74858	0.073262	0.035735	0.033022	0.041173	0.032404	0.33554	0.050889	0.039311	0.038027	0.039363
Meth__cg23123694__SLC38A2	0.031504	0.028046	0.040987	0.029084	0.018544	0.03124	0.029365	0.020951	0.024571	0.0279	0.02793	0.026639	0.071664	0.0099428	0.023759	0.027475	0.23274	0.07719	0.015447	0.013473	0.026779	0.022977	0.047555	0.018479	0.047065	0.020924	0.020446	0.039145	0.041272	0.021268	0.017653	0.01951	0.02083	0.015095	0.07525	0.022581	0.030815	0.023254
Meth__cg20051033__CPNE9	0.56502	0.066355	0.72973	0.056879	0.25858	0.7253	0.63814	0.76587	0.039211	0.11151	0.93854	0.13772	0.94283	0.044979	0.043277	0.040795	0.47813	0.11435	0.52874	0.8886	0.50352	0.55798	0.084307	0.43412	0.88889	0.89386	0.085759	0.93357	0.08699	0.035321	0.054887	0.11286	0.24995	0.92847	0.66077	0.080386	0.9345	0.93881
Meth__cg09119665__PNMA1	0.074471	0.02479	0.067259	0.22254	0.041526	0.035996	0.034891	0.027115	0.10623	0.10094	0.034026	0.11903	0.08064	0.040353	0.12075	0.028031	0.031218	0.12066	0.043874	0.029077	0.040826	0.039036	0.027291	0.51601	0.060222	0.16626	0.074424	0.1246	0.083763	0.031409	0.024951	0.029666	0.35646	0.042766	0.073021	0.056256	0.21782	0.063113
Meth__cg11368946__GCAT	0.082723	0.082114	0.37069	0.082398	0.13156	0.1313	0.11937	0.10955	0.095322	0.11644	0.23599	0.57901	0.27468	0.061367	0.10094	0.11038	0.10908	0.46038	0.22816	0.13024	0.086622	0.13608	0.076342	0.34053	0.25848	0.16158	0.097483	0.15176	0.18156	0.048945	0.059816	0.086075	0.15255	0.046471	0.080353	0.098343	0.13465	0.14687
Meth__cg18931815__COL8A2	0.074331	0.33521	0.3596	0.43238	0.055919	0.89354	0.05915	0.10811	0.19427	0.045365	0.88215	0.031238	0.71347	0.028156	0.20362	0.66722	0.45648	0.049191	0.52184	0.044053	0.042625	0.8777	0.64855	0.089071	0.14	0.17866	0.24618	0.3053	0.3514	0.23482	0.47376	0.21465	0.080454	0.80195	0.10705	0.87961	0.11043	0.2816
Meth__cg07212894__SLC38A3	0.030135	0.032714	0.49075	0.35343	0.41863	0.88295	0.05027	0.95157	0.031685	0.032657	0.043102	0.30781	0.73062	0.021479	0.033214	0.54785	0.032773	0.035788	0.020179	0.95029	0.61079	0.044515	0.204	0.085781	0.68475	0.057107	0.068148	0.039259	0.074212	0.033644	0.025869	0.018141	0.028142	0.62746	0.061604	0.032439	0.25362	0.29665
Meth__cg11099291__MGC14376	0.05425	0.057116	0.071165	0.055255	0.053604	0.060314	0.057211	0.35971	0.052465	0.50821	0.050657	0.092744	0.083581	0.044359	0.063946	0.060361	0.044055	0.14632	0.056002	0.052788	0.051662	0.055422	0.053563	0.045676	0.073957	0.05136	0.098414	0.10737	0.099214	0.054751	0.059776	0.070642	0.048544	0.047255	0.2054	0.073825	0.05789	0.058338
Meth__cg24652919__WDR58	0.32183	0.14301	0.13407	0.63943	0.39614	0.079496	0.49403	0.10356	0.18871	0.41756	0.57642	0.2601	0.23013	0.37365	0.23152	0.11797	0.064309	0.16586	0.067547	0.53395	0.38103	0.8217	0.077942	0.40989	0.085484	0.71752	0.62762	0.40351	0.21957	0.053232	0.054077	0.072009	0.34264	0.16937	0.44675	0.18536	0.36448	0.2875
Meth__cg10498963__GALK1	0.073254	0.033876	0.054312	0.041287	0.032377	0.029593	0.047361	0.78188	0.026603	0.042866	0.046823	0.057048	0.069906	0.027456	0.036363	0.039606	0.050714	0.048048	0.029191	0.042593	0.076587	0.028534	0.071464	0.035649	0.093167	0.05625	0.051143	0.066066	0.050714	0.060798	0.045478	0.044656	0.028559	0.037949	0.12753	0.040039	0.041533	0.043078
Meth__cg23473904__COL6A2	0.70976	0.040437	0.40762	0.66012	0.24123	0.32581	0.80969	0.051518	0.088751	0.1652	0.047951	0.18712	0.39384	0.347	0.30743	0.060443	0.037948	0.063357	0.033895	0.84505	0.90256	0.22394	0.039847	0.94025	0.16938	0.062998	0.17417	0.87209	0.078211	0.044275	0.039217	0.043378	0.036042	0.77806	0.33904	0.64791	0.57104	0.40125
Meth__cg18568653__SERGEF	0.04401	0.058774	0.11149	0.07247	0.070765	0.10955	0.073381	0.060558	0.0473	0.044032	0.044687	0.49405	0.58697	0.029248	0.063284	0.052958	0.060542	0.12229	0.04383	0.04557	0.071594	0.062005	0.061501	0.050905	0.32625	0.060438	0.066076	0.09211	0.099543	0.043425	0.52557	0.085392	0.061741	0.0675	0.079758	0.059393	0.15054	0.17736
Meth__cg06980380__DTNB	0.059958	0.37104	0.3588	0.63434	0.10898	0.57587	0.2264	0.50169	0.072015	0.08714	0.51517	0.1066	0.44134	0.06557	0.072641	0.30327	0.075797	0.11384	0.049668	0.35106	0.15904	0.64241	0.64759	0.1547	0.42636	0.39765	0.097285	0.095485	0.20908	0.054708	0.073684	0.14207	0.049575	0.18586	0.11713	0.066372	0.14954	0.52158
Meth__cg01080862__IL13RA1	0.63108	0.041291	0.067318	0.067451	0.35671	0.040136	0.06374	0.37682	0.20329	0.061867	0.055195	0.12928	0.058288	0.029839	0.17039	0.31397	0.69882	0.30109	0.039444	0.045187	0.060622	0.65366	0.089867	0.61732	0.12826	0.06659	0.51573	0.63357	0.12348	0.6518	0.056768	0.56916	0.039732	0.44259	0.17664	0.70939	0.3053	0.053125
Meth__cg02886284__CPE	0.058403	0.037039	0.10301	0.045511	0.035211	0.52471	0.040504	0.062445	0.033421	0.045123	0.042247	0.039556	0.099656	0.024688	0.041818	0.047593	0.039791	0.046665	0.030411	0.029679	0.047847	0.039982	0.053005	0.024643	0.48388	0.044275	0.060674	0.10772	0.075199	0.043106	0.031447	0.043174	0.028779	0.026903	0.069752	0.051969	0.035857	0.046958
Meth__cg21039631__CD58	0.015561	0.13439	0.69434	0.21295	0.53791	0.37054	0.52876	0.048417	0.67701	0.18618	0.37086	0.77917	0.045403	0.031703	0.62359	0.12084	0.26389	0.0362	0.3026	0.16322	0.032422	0.4367	0.26233	0.16627	0.039522	0.047417	0.067412	0.03824	0.45474	0.23446	0.3474	0.27838	0.23534	0.3644	0.091918	0.041597	0.4901	0.61963
Meth__cg24256211__SAMD4A	0.25445	0.32127	0.060854	0.76729	0.68995	0.038066	0.75559	0.082467	0.16908	0.33409	0.22815	0.31118	0.27128	0.18784	0.12834	0.082049	0.021355	0.14011	0.040153	0.54842	0.35634	0.91081	0.20628	0.83815	0.081409	0.67088	0.1095	0.50788	0.25002	0.05856	0.034255	0.073037	0.1694	0.03643	0.082951	0.22215	0.66461	0.63614
Meth__cg01532103__BSG	0.022979	0.01661	0.021671	0.023577	0.017633	0.017203	0.02166	0.017953	0.023132	0.023029	0.02682	0.043168	0.072565	0.014216	0.019785	0.030607	0.02732	0.036773	0.022388	0.017948	0.034718	0.017608	0.6874	0.017579	0.03511	0.022825	0.046	0.032998	0.050401	0.032142	0.024208	0.44932	0.02057	0.013696	0.027408	0.026029	0.028451	0.020868
Meth__cg06636463__DDX1	0.039901	0.44741	0.3134	0.20114	0.090606	0.027528	0.17077	0.034142	0.41087	0.035186	0.033303	0.078075	0.091636	0.048214	0.31035	0.042932	0.03385	0.052536	0.024996	0.030734	0.050972	0.051985	0.044238	0.050582	0.045021	0.19873	0.38508	0.056035	0.10801	0.027408	0.025672	0.031826	0.054906	0.059077	0.11037	0.044864	0.034766	0.15627
Meth__cg20670302__PSTPIP2	0.022613	0.025553	0.39832	0.029314	0.019548	0.022552	0.034028	0.24723	0.012113	0.026464	0.47842	0.079741	0.36935	0.019838	0.028239	0.035357	0.027545	0.049072	0.016884	0.024504	0.031171	0.021671	0.061892	0.021208	0.44647	0.030514	0.051963	0.11486	0.049114	0.26452	0.021692	0.028085	0.019298	0.97685	0.063217	0.029324	0.037444	0.021875
Meth__cg03334529__ZNF663	0.087649	0.039588	0.39144	0.57758	0.50113	0.066829	0.73786	0.57124	0.55366	0.83326	0.71107	0.18991	0.32847	0.13317	0.27852	0.22534	0.75796	0.11349	0.056673	0.80807	0.65107	0.75636	0.24708	0.045362	0.15977	0.080281	0.075898	0.23548	0.050634	0.065758	0.068386	0.052277	0.037352	0.33265	0.066888	0.1304	0.42397	0.25728
Meth__cg12426141__TCF12	0.092212	0.10738	0.11569	0.08145	0.032702	0.065761	0.13223	0.079056	0.063137	0.051132	0.10874	0.12896	0.1218	0.027909	0.072759	0.061604	0.061524	0.13533	0.036501	0.049745	0.087239	0.052209	0.10824	0.042171	0.16857	0.09103	0.097624	0.12449	0.10687	0.039103	0.049432	0.0387	0.032682	0.035775	0.16058	0.063122	0.067283	0.066987
Meth__cg19194595__PHF16	0.48171	0.16372	0.095611	0.069622	0.43871	0.046106	0.054435	0.061657	0.56532	0.66843	0.071069	0.44841	0.40356	0.81739	0.52886	0.64452	0.085362	0.54844	0.074217	0.044561	0.085018	0.48174	0.41482	0.41795	0.2005	0.47275	0.62148	0.33842	0.52421	0.50031	0.055625	0.58089	0.067762	0.077266	0.10805	0.4508	0.34163	0.053962
Meth__cg24770850__PLXND1	0.039286	0.041345	0.06127	0.057956	0.022047	0.96436	0.04261	0.040401	0.021101	0.034183	0.042122	0.027208	0.070534	0.020449	0.024616	0.11481	0.041861	0.06452	0.023569	0.0271	0.049166	0.023905	0.038573	0.025689	0.093595	0.043622	0.05454	0.089777	0.12296	0.042044	0.028659	0.03109	0.02442	0.020629	0.051477	0.028855	0.030148	0.040768
Meth__cg13359415__LGI2	0.037093	0.021255	0.025797	0.031107	0.019182	0.046356	0.028333	0.035418	0.023839	0.029001	0.022804	0.022159	0.081368	0.018994	0.027322	0.042802	0.029908	0.048421	0.39231	0.018807	0.027877	0.023673	0.031392	0.023077	0.91308	0.027909	0.081827	0.052002	0.057773	0.02913	0.056513	0.085641	0.019232	0.034253	0.055564	0.030267	0.030901	0.022145
Meth__cg09060849__GGA2	0.080399	0.063841	0.092079	0.075841	0.083572	0.047443	0.078546	0.090407	0.057152	0.044734	0.071977	0.076299	0.15238	0.086317	0.059493	0.065516	0.073137	0.088393	0.12231	0.055236	0.068175	0.069888	0.13441	0.054117	0.21192	0.067822	0.13829	0.10746	0.072907	0.057266	0.072651	0.78526	0.034354	0.076991	0.16275	0.07238	0.074713	0.083794
Meth__cg16664233__ETHE1	0.052234	0.025777	0.043646	0.041151	0.027728	0.028175	0.037047	0.4057	0.032648	0.05079	0.047608	0.12775	0.052491	0.02887	0.029779	0.041504	0.028395	0.048246	0.029671	0.043752	0.046432	0.041257	0.070597	0.019882	0.03587	0.038951	0.062567	0.07094	0.059513	0.025699	0.036803	0.034721	0.025274	0.023537	0.096631	0.034334	0.037789	0.029617
Meth__cg14304761__SYK	0.054101	0.042049	0.05653	0.054236	0.046041	0.95004	0.05121	0.034211	0.034097	0.057074	0.57596	0.064816	0.079291	0.12145	0.042559	0.041746	0.33969	0.13637	0.35845	0.034742	0.051587	0.59105	0.27005	0.037294	0.9102	0.062816	0.10195	0.77165	0.090157	0.048499	0.05212	0.80499	0.036578	0.03449	0.0625	0.058519	0.053061	0.051302
Meth__cg21634602__APC	0.51638	0.95976	0.96322	0.34686	0.15223	0.035507	0.96225	0.9773	0.12505	0.037094	0.5171	0.067914	0.93815	0.97314	0.40571	0.95784	0.035174	0.09594	0.049352	0.039449	0.37004	0.97902	0.036869	0.97339	0.054039	0.96006	0.069767	0.92388	0.37178	0.96742	0.0436	0.041057	0.97002	0.97823	0.11445	0.39554	0.96535	0.96052
Meth__cg20856834__OR12D3	0.45013	0.078551	0.69909	0.33772	0.047889	0.068294	0.29556	0.85452	0.32433	0.16548	0.41601	0.1267	0.17212	0.044538	0.34907	0.39893	0.19428	0.12907	0.051487	0.10456	0.11555	0.090675	0.57459	0.77038	0.13654	0.077639	0.072189	0.092895	0.18239	0.103	0.33074	0.078133	0.045422	0.44699	0.10443	0.19622	0.20189	0.19971
Meth__cg26926521__ADRA2A	0.028643	0.024719	0.96525	0.29924	0.027336	0.79937	0.03142	0.42212	0.036201	0.040988	0.96532	0.15456	0.26808	0.020997	0.039666	0.62592	0.14563	0.085077	0.064451	0.58727	0.21922	0.047259	0.037776	0.11119	0.85723	0.038275	0.063349	0.25281	0.06935	0.041797	0.047346	0.053613	0.031798	0.36997	0.071881	0.04395	0.028469	0.039037
Meth__cg08896945__CALCB	0.053901	0.04835	0.15917	0.20462	0.03918	0.67538	0.13948	0.57538	0.042582	0.052428	0.41903	0.094656	0.53335	0.51117	0.047294	0.50711	0.14598	0.10142	0.051481	0.88885	0.90465	0.18829	0.13781	0.055919	0.85224	0.10886	0.057462	0.83774	0.14393	0.045033	0.051875	0.29802	0.049971	0.12534	0.1326	0.06188	0.47486	0.43772
Meth__cg24990612__PDGFB	0.11243	0.58577	0.10874	0.12506	0.10725	0.13893	0.095553	0.067672	0.13374	0.10544	0.4056	0.25983	0.27109	0.066797	0.11719	0.48869	0.14323	0.14255	0.076171	0.11006	0.10848	0.08217	0.48182	0.061224	0.18189	0.082715	0.14507	0.14405	0.17032	0.091148	0.083415	0.075305	0.072874	0.094405	0.14702	0.10188	0.10559	0.10427
Meth__cg20587394__HOXC13	0.056412	0.028113	0.036281	0.031182	0.076811	0.26073	0.047074	0.025016	0.02788	0.045925	0.035881	0.027599	0.049898	0.023528	0.034806	0.037021	0.026974	0.099311	0.090137	0.02221	0.034675	0.46358	0.038746	0.019901	0.56172	0.032557	0.081023	0.038438	0.043237	0.039983	0.025691	0.040493	0.02438	0.020148	0.062024	0.048941	0.23999	0.11803
Meth__cg05998426__RIN1	0.028316	0.03184	0.041574	0.024559	0.032434	0.021812	0.4179	0.035272	0.051651	0.025189	0.034799	0.044323	0.069664	0.022562	0.059734	0.021316	0.028974	0.039246	0.017191	0.60898	0.15927	0.054839	0.035638	0.021772	0.035982	0.17228	0.074822	0.13863	0.061549	0.030935	0.019509	0.02922	0.023565	0.031561	0.055987	0.035584	0.022194	0.024127
Meth__cg04324308__COL4A3	0.043614	0.037994	0.048944	0.094013	0.0431	0.44569	0.042429	0.044977	0.037867	0.041324	0.1013	0.036594	0.48266	0.031199	0.037197	0.039781	0.076848	0.067231	0.068225	0.040261	0.041904	0.047408	0.052167	0.047542	0.57497	0.041675	0.061563	0.10077	0.088355	0.07549	0.037577	0.033665	0.02863	0.10447	0.07715	0.036936	0.072468	0.059158
Meth__cg27657283__LEPRE1	0.065804	0.063036	0.10471	0.090968	0.072172	0.041649	0.12208	0.62597	0.042883	0.046107	0.06556	0.091477	0.20373	0.041906	0.040656	0.071195	0.096496	0.069792	0.064946	0.070391	0.075571	0.10188	0.082629	0.087151	0.15846	0.096449	0.19927	0.098442	0.098917	0.03837	0.075213	0.10654	0.06112	0.064626	0.28164	0.11419	0.10607	0.087833
Meth__cg12072973__PLEKHO1	0.028173	0.39219	0.97241	0.80983	0.06378	0.040358	0.24431	0.59259	0.021404	0.68894	0.59007	0.89206	0.93784	0.25563	0.033563	0.91759	0.025068	0.47203	0.024762	0.19009	0.12594	0.10504	0.036373	0.48058	0.20365	0.050029	0.10135	0.35206	0.18813	0.087236	0.19584	0.029567	0.077266	0.973	0.06897	0.33362	0.72933	0.56995
Meth__cg13789236__RFK	0.069298	0.037718	0.16652	0.046911	0.029891	0.059851	0.064301	0.037656	0.02974	0.051039	0.068848	0.053091	0.068799	0.043854	0.039792	0.04005	0.034983	0.034746	0.069729	0.052082	0.048508	0.062826	0.069878	0.0457	0.28754	0.060076	0.10667	0.2766	0.047793	0.060424	0.033273	0.077615	0.047447	0.048456	0.14387	0.073956	0.087888	0.093887
Meth__cg14465910__GTPBP2	0.021655	0.016976	0.026564	0.029702	0.019387	0.028503	0.022218	0.61463	0.025358	0.033725	0.023551	0.022971	0.034341	0.019248	0.031327	0.02241	0.025271	0.035797	0.01666	0.028061	0.02803	0.022687	0.030212	0.024357	0.055735	0.023345	0.035909	0.045191	0.035676	0.024502	0.022472	0.019463	0.018506	0.022587	0.016455	0.021848	0.023711	0.032253
Meth__cg09176853__MLLT7	0.44698	0.094976	0.041271	0.03991	0.2985	0.052035	0.046611	0.02631	0.35175	0.28728	0.13924	0.028602	0.1043	0.56425	0.32348	0.41058	0.3964	0.19091	0.050753	0.049536	0.049749	0.40362	0.11959	0.39919	0.15768	0.047416	0.37143	0.30967	0.36278	0.042691	0.039016	0.48253	0.040329	0.24301	0.078845	0.39273	0.35698	0.04533
Meth__cg01242619__PLEC1	0.071044	0.061516	0.070769	0.069439	0.084677	0.67605	0.063481	0.11441	0.054454	0.091508	0.059834	0.45772	0.27211	0.057477	0.08028	0.071249	0.10347	0.09815	0.25432	0.066725	0.081414	0.059935	0.8717	0.088765	0.092243	0.081241	0.12029	0.10837	0.097254	0.094879	0.072633	0.8337	0.09608	0.052639	0.050233	0.12352	0.064944	0.058657
Meth__cg16256230__KIF4A	0.28417	0.065569	0.091451	0.079467	0.30339	0.057641	0.072878	0.10973	0.50662	0.068481	0.073279	0.13073	0.1369	0.22102	0.45884	0.54813	0.51329	0.37612	0.06907	0.10652	0.066486	0.54138	0.47833	0.44518	0.11447	0.074189	0.38141	0.4794	0.35381	0.52644	0.065338	0.53583	0.074362	0.42533	0.10566	0.48305	0.43446	0.076136
Meth__cg04438497__MTL5	0.11237	0.096007	0.27203	0.56493	0.33096	0.22432	0.11113	0.8269	0.19627	0.49558	0.16991	0.44886	0.31087	0.054512	0.17599	0.11444	0.66715	0.36683	0.22507	0.31183	0.23675	0.080888	0.10991	0.12047	0.10029	0.31215	0.24914	0.47231	0.063415	0.077009	0.10749	0.056277	0.13444	0.072102	0.17987	0.05516	0.27967	0.08116
Meth__cg20687462__MGC10992	0.04341	0.43271	0.44285	0.38962	0.26924	0.044443	0.60754	0.11165	0.13342	0.12126	0.045978	0.081111	0.24402	0.44867	0.11977	0.052105	0.094618	0.090676	0.042912	0.15926	0.14505	0.086617	0.045117	0.04446	0.17909	0.10649	0.06484	0.1298	0.34711	0.037402	0.034253	0.16211	0.10287	0.054853	0.050926	0.16206	0.049506	0.082395
Meth__cg15375239__SPINT2	0.020475	0.018406	0.021685	0.023529	0.024231	0.98229	0.026117	0.027092	0.017962	0.022806	0.020587	0.021064	0.034616	0.0105	0.025887	0.019327	0.03509	0.04637	0.809	0.011624	0.020801	0.020753	0.64301	0.01756	0.062814	0.022218	0.052746	0.058078	0.02872	0.023536	0.015891	0.21358	0.019124	0.020768	0.046975	0.028818	0.020572	0.024469
Meth__cg02450959__THAP1	0.023988	0.035128	0.032978	0.033163	0.016339	0.017809	0.025656	0.019935	0.01833	0.032689	0.016655	0.027	0.034662	0.014636	0.024376	0.026521	0.016491	0.14971	0.017428	0.027789	0.039968	0.035778	0.021966	0.02788	0.046421	0.020329	0.075742	0.062393	0.056182	0.024899	0.017232	0.023242	0.049051	0.020193	0.039444	0.024161	0.021151	0.023163
Meth__cg10545682__TUFT1	0.027705	0.025012	0.026884	0.039087	0.027034	0.034422	0.035816	0.021202	0.025306	0.040228	0.11382	0.035806	0.058164	0.021687	0.031508	0.035201	0.03661	0.25218	0.028145	0.026187	0.03398	0.031467	0.033598	0.025819	0.057545	0.033343	0.091027	0.062137	0.04402	0.49067	0.035652	0.031747	0.026841	0.025837	0.057379	0.032383	0.031686	0.030802
Meth__cg16387606__HIST2H4	0.076337	0.096356	0.11423	0.11385	0.079338	0.097703	0.11849	0.088944	0.047163	0.10651	0.10066	0.046053	0.12703	0.11342	0.058113	0.072939	0.048305	0.097153	0.098075	0.098202	0.10619	0.11928	0.05221	0.104	0.5018	0.15391	0.086259	0.12559	0.11931	0.18012	0.042064	0.10005	0.13684	0.40008	0.23079	0.10524	0.11608	0.11284
Meth__cg04686412__PSD2	0.10149	0.054333	0.15937	0.10507	0.07253	0.84073	0.096962	0.079732	0.088107	0.099488	0.1589	0.20402	0.20583	0.052871	0.080067	0.13546	0.091843	0.15824	0.074479	0.1388	0.15226	0.087757	0.13504	0.12254	0.47285	0.10383	0.1071	0.80468	0.1093	0.099674	0.11201	0.07286	0.068758	0.2691	0.10515	0.092348	0.13535	0.065256
Meth__cg17740399__IPF1	0.029781	0.024353	0.040009	0.029814	0.5549	0.91941	0.97632	0.068372	0.019193	0.028791	0.020931	0.97527	0.02811	0.67189	0.025829	0.024641	0.021233	0.0815	0.02348	0.98205	0.97633	0.97929	0.02967	0.74389	0.9473	0.97753	0.0595	0.97778	0.032043	0.025109	0.015135	0.017445	0.018704	0.98329	0.89364	0.97948	0.030217	0.031972
Meth__cg02829654__LYST	0.049142	0.085526	0.048445	0.142	0.058576	0.057669	0.074197	0.068781	0.062955	0.089087	0.38344	0.053834	0.14276	0.036624	0.066425	0.070112	0.06677	0.074229	0.083692	0.16366	0.31778	0.7719	0.055514	0.66809	0.079086	0.10563	0.10185	0.111	0.10375	0.075113	0.031195	0.087675	0.063549	0.16109	0.10942	0.15977	0.09974	0.21051
Meth__cg15201877__PTGER3	0.065032	0.048954	0.86619	0.57183	0.056042	0.85711	0.048288	0.33811	0.066354	0.36802	0.9376	0.51732	0.49883	0.66739	0.086602	0.55059	0.20214	0.18388	0.43361	0.60822	0.10259	0.35812	0.14106	0.5666	0.88959	0.16044	0.080547	0.55073	0.072141	0.47517	0.44755	0.43399	0.045671	0.89585	0.048413	0.043809	0.078791	0.50655
Meth__cg27281093__USP18	0.040272	0.02957	0.06126	0.30384	0.28321	0.79438	0.029127	0.43962	0.034862	0.052225	0.043514	0.053096	0.10141	0.70717	0.031616	0.026776	0.11986	0.07321	0.25178	0.032959	0.12481	0.084287	0.33052	0.024367	0.45173	0.037157	0.069725	0.073002	0.04599	0.04524	0.031475	0.034904	0.027578	0.02874	0.049983	0.070185	0.037532	0.28621
