Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB157	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg26029902__RAB22A	0.1036	0.10546	0.91972	0.90512	0.90755	0.1061	0.90643	0.89697	0.097969	0.90052	0.75565	0.74412	0.88312	0.1154	0.10469	0.91062	0.84888	0.098234	0.51652	0.41309	0.12182	0.12072	0.8695	0.15078	0.84095	0.1544	0.11048	0.11473	0.10476	0.89137	0.45172	0.10636	0.82724	0.46042	0.87725	0.72721
Meth__cg12256228__RING1	0.049433	0.042719	0.08849	0.073188	0.05893	0.040867	0.10559	0.057219	0.048958	0.08041	0.059918	0.041898	0.077789	0.052867	0.036178	0.038572	0.09539	0.030544	0.063133	0.047005	0.055302	0.099485	0.043849	0.062046	0.082669	0.072794	0.040364	0.029499	0.036902	0.40584	0.038279	0.037279	0.075922	0.079156	0.040248	0.044557
Meth__cg11565248__RPS6KA3	0.52333	0.059523	0.053685	0.077648	0.2153	0.025604	0.056253	0.030186	0.023487	0.083811	0.05273	0.42235	0.4507	0.029827	0.024589	0.02602	0.25814	0.51615	0.021986	0.038924	0.31585	0.087549	0.45383	0.35763	0.68629	0.4211	0.51384	0.023891	0.50042	0.52048	0.027715	0.030005	0.16776	0.4552	0.36121	0.054287
Meth__cg17217654__C3orf60	0.048377	0.16697	0.046355	0.069767	0.069107	0.32875	0.075083	0.081292	0.06492	0.070523	0.075888	0.409	0.25588	0.087939	0.31132	0.050896	0.068073	0.059059	0.047513	0.051087	0.70583	0.1256	0.043948	0.10365	0.10886	0.24826	0.036048	0.037656	0.060681	0.032477	0.053764	0.041907	0.079978	0.08178	0.039067	0.041614
Meth__cg26803566__SGPP1	0.046025	0.041542	0.068353	0.11419	0.11042	0.15575	0.15105	0.38267	0.47211	0.10898	0.076634	0.22436	0.063582	0.081247	0.088436	0.041768	0.2239	0.063811	0.10493	0.075041	0.1458	0.13108	0.05841	0.13648	0.14901	0.10578	0.047287	0.041449	0.03159	0.30908	0.03064	0.065836	0.12871	0.037264	0.05536	0.063159
Meth__cg03524627__CDC25B	0.040884	0.45689	0.92642	0.040119	0.073309	0.081989	0.44872	0.11796	0.30383	0.042418	0.059348	0.26371	0.28349	0.27026	0.081458	0.043734	0.23643	0.025665	0.1337	0.053463	0.053981	0.085808	0.14108	0.048147	0.051714	0.18491	0.03148	0.038085	0.042206	0.4154	0.03265	0.057232	0.1606	0.04405	0.33659	0.54998
Meth__cg14106308__VEPH1	0.061824	0.065457	0.061062	0.058663	0.04718	0.74006	0.072702	0.056818	0.076747	0.061267	0.043381	0.054619	0.11765	0.075559	0.047875	0.05251	0.19318	0.91641	0.048847	0.045283	0.12974	0.10675	0.063835	0.066592	0.11284	0.09731	0.32904	0.049154	0.51594	0.077719	0.052735	0.070133	0.1633	0.07505	0.064521	0.059159
Meth__cg18755783__SPG20	0.38031	0.98212	0.97964	0.97086	0.97545	0.014863	0.89007	0.03377	0.018585	0.96614	0.024881	0.89746	0.96481	0.19745	0.97701	0.027978	0.27744	0.019976	0.98059	0.9803	0.029122	0.054937	0.97187	0.5683	0.9745	0.89287	0.022715	0.020952	0.020227	0.69037	0.47894	0.96299	0.57925	0.97531	0.96919	0.98377
Meth__cg18233735__PDZD4	0.62689	0.04241	0.072403	0.045161	0.57045	0.7206	0.044976	0.30392	0.036628	0.036875	0.049456	0.068	0.10232	0.038757	0.56193	0.31599	0.20308	0.48339	0.036278	0.036846	0.60843	0.97607	0.048914	0.57305	0.7212	0.070059	0.505	0.056068	0.55199	0.041523	0.054004	0.28354	0.087022	0.73746	0.40447	0.048878
Meth__cg15523238__ATP10A	0.086887	0.048528	0.8422	0.53709	0.60989	0.75511	0.79012	0.58287	0.097506	0.082381	0.1463	0.1205	0.16093	0.10575	0.82374	0.06572	0.098006	0.064954	0.28856	0.19011	0.11407	0.30157	0.15411	0.10004	0.82587	0.089545	0.052401	0.058908	0.10509	0.082655	0.092852	0.55947	0.12399	0.25809	0.55883	0.81865
Meth__cg22826936__ULK2	0.036057	0.06088	0.52202	0.050464	0.023155	0.062559	0.047836	0.040041	0.036738	0.046271	0.049612	0.046506	0.20089	0.039587	0.037977	0.037728	0.090634	0.032271	0.031565	0.051547	0.16832	0.65091	0.047619	0.04386	0.098285	0.10175	0.031028	0.028441	0.037446	0.039535	0.03007	0.028738	0.09781	0.035003	0.036867	0.04946
Meth__cg08775230__C11orf52	0.15705	0.090283	0.11342	0.13866	0.069693	0.60713	0.13002	0.09136	0.091926	0.1354	0.080691	0.24213	0.19243	0.062945	0.090618	0.67964	0.16026	0.29634	0.1241	0.14394	0.57095	0.60424	0.14157	0.18984	0.14716	0.1012	0.8496	0.08232	0.27826	0.079417	0.067185	0.11087	0.096774	0.072299	0.14078	0.16807
Meth__cg03242666__PMP22	0.092351	0.11897	0.80057	0.38507	0.55312	0.38033	0.13641	0.83032	0.10165	0.77041	0.77609	0.4185	0.58726	0.1005	0.47836	0.54887	0.26525	0.085569	0.39651	0.16531	0.80092	0.69756	0.34405	0.17893	0.45086	0.15365	0.1101	0.10467	0.71137	0.43928	0.081049	0.16902	0.20113	0.11249	0.11129	0.20525
Meth__cg21237418__RAB34	0.023467	0.94707	0.31359	0.96542	0.88582	0.018763	0.93829	0.024551	0.082526	0.95641	0.028467	0.43625	0.95236	0.12134	0.97133	0.020995	0.059652	0.036948	0.82026	0.96915	0.039639	0.097682	0.95489	0.082457	0.94688	0.9371	0.019285	0.022629	0.01512	0.93148	0.94437	0.9667	0.77845	0.52197	0.50792	0.93949
Meth__cg09059945__MEST	0.95127	0.038861	0.081911	0.17879	0.042301	0.93668	0.48827	0.58986	0.36752	0.047879	0.95195	0.48067	0.50349	0.27301	0.93373	0.038409	0.88687	0.36397	0.046085	0.045128	0.81744	0.51158	0.05598	0.10589	0.1557	0.050842	0.61818	0.94111	0.069753	0.49838	0.045268	0.9252	0.8491	0.066809	0.059116	0.057714
Meth__cg27447740__FLJ30313	0.064847	0.075813	0.43962	0.22871	0.085178	0.25744	0.23852	0.53179	0.063806	0.065259	0.4134	0.54329	0.42063	0.14391	0.56795	0.07167	0.14889	0.05724	0.27447	0.28513	0.48792	0.33147	0.1388	0.092067	0.69388	0.096325	0.054917	0.065773	0.04797	0.048096	0.055919	0.27624	0.14691	0.064227	0.044327	0.053715
Meth__cg06626655__RSPO1	0.036934	0.032071	0.45397	0.40267	0.063857	0.38028	0.29163	0.31562	0.044301	0.39414	0.37117	0.0854	0.34804	0.031966	0.22506	0.19832	0.081928	0.028437	0.63908	0.77662	0.095253	0.31595	0.068344	0.054922	0.37668	0.05825	0.026372	0.03746	0.032354	0.030087	0.040115	0.52495	0.13501	0.062858	0.12859	0.056027
Meth__cg24524435__UCKL1	0.07268	0.066267	0.078378	0.069049	0.064817	0.066724	0.074122	0.048449	0.086829	0.071457	0.066769	0.81205	0.28861	0.088114	0.087016	0.43046	0.1109	0.057865	0.086445	0.069234	0.14141	0.14328	0.077271	0.075321	0.19149	0.072502	0.054491	0.048611	0.060609	0.076297	0.068828	0.067188	0.18161	0.096992	0.058984	0.07648
Meth__cg09847584__RIMBP2	0.14844	0.14004	0.13568	0.76719	0.087589	0.53735	0.44389	0.92924	0.13057	0.12138	0.17769	0.92905	0.1513	0.25569	0.14112	0.4265	0.19029	0.12452	0.3383	0.23848	0.12446	0.19052	0.10845	0.21743	0.55853	0.19856	0.09904	0.12152	0.10418	0.074831	0.11279	0.15038	0.17304	0.41408	0.12594	0.19967
Meth__cg01885202__CDKL5	0.48144	0.45129	0.036898	0.032468	0.31693	0.034706	0.042282	0.034211	0.03015	0.50416	0.04077	0.43358	0.37693	0.040473	0.036559	0.035555	0.41328	0.45056	0.026556	0.053257	0.038096	0.06509	0.46372	0.48803	0.39487	0.48117	0.5008	0.030092	0.45944	0.424	0.031242	0.039187	0.049334	0.44171	0.2651	0.040053
Meth__cg08792314__COASY	0.048217	0.59059	0.078329	0.63206	0.13355	0.04376	0.11838	0.054516	0.098045	0.52974	0.0455	0.045943	0.37515	0.26316	0.043461	0.44687	0.10394	0.051266	0.41708	0.49452	0.52268	0.10321	0.068262	0.13112	0.11416	0.233	0.046902	0.041194	0.039714	0.065526	0.038845	0.043853	0.14781	0.058574	0.040751	0.038293
Meth__cg00910067__SLC7A10	0.089718	0.040066	0.89636	0.40303	0.46092	0.85569	0.3011	0.37025	0.13343	0.19514	0.84059	0.098422	0.83527	0.11129	0.76737	0.161	0.10741	0.062435	0.84157	0.6575	0.58646	0.73893	0.25924	0.039404	0.81522	0.064539	0.11343	0.087924	0.23914	0.086224	0.049898	0.71674	0.094464	0.17835	0.097774	0.34671
Meth__cg18680834__ZNF536	0.10782	0.10304	0.696	0.7974	0.56837	0.067696	0.25166	0.42894	0.042033	0.063217	0.12259	0.32469	0.092779	0.048415	0.085848	0.16835	0.065373	0.052953	0.43089	0.32644	0.16823	0.18838	0.10484	0.10896	0.22837	0.082445	0.050429	0.052874	0.087908	0.060699	0.041556	0.1595	0.24203	0.83542	0.096552	0.086406
Meth__cg01125463__PEX6	0.043703	0.052371	0.42529	0.10252	0.36419	0.26509	0.084644	0.039857	0.076814	0.064592	0.13233	0.37773	0.48548	0.076669	0.16993	0.061911	0.096372	0.24681	0.69634	0.57856	0.13884	0.12615	0.34223	0.066422	0.058529	0.1696	0.046288	0.049519	0.038075	0.18697	0.045035	0.052268	0.10577	0.13488	0.048368	0.037725
Meth__cg13636404__ZNF655	0.046827	0.20849	0.86439	0.83204	0.40883	0.036454	0.43078	0.069488	0.045536	0.23324	0.85229	0.88971	0.82904	0.21055	0.82788	0.043373	0.54346	0.032315	0.76007	0.5986	0.054668	0.07979	0.4322	0.076137	0.082989	0.35615	0.036387	0.032228	0.03538	0.04448	0.43586	0.84047	0.15449	0.8414	0.038817	0.038734
Meth__cg13370916__STARD8	0.1058	0.56303	0.072426	0.63637	0.25263	0.32194	0.24474	0.60881	0.049891	0.053602	0.78134	0.21581	0.54353	0.053519	0.74032	0.51013	0.074295	0.03058	0.04408	0.046987	0.20253	0.061725	0.04237	0.062296	0.52735	0.099283	0.02817	0.067277	0.038853	0.63254	0.037579	0.1537	0.11043	0.70634	0.1064	0.79126
Meth__cg00465284__LRRTM1	0.051453	0.030711	0.86411	0.95856	0.058007	0.93392	0.95895	0.95553	0.038988	0.062368	0.9649	0.9535	0.65344	0.25714	0.54288	0.089541	0.045462	0.032609	0.96376	0.93361	0.32315	0.90198	0.47688	0.089411	0.92502	0.0514	0.033738	0.038361	0.38792	0.4224	0.039933	0.95976	0.22602	0.86712	0.72524	0.58697
Meth__cg01962826__GRM4	0.089279	0.041097	0.47919	0.91302	0.85921	0.16539	0.36231	0.61775	0.066617	0.10677	0.56963	0.87606	0.67403	0.28991	0.39556	0.3827	0.18528	0.032925	0.82683	0.49211	0.81244	0.55652	0.69927	0.16187	0.91452	0.096121	0.12707	0.12124	0.036327	0.83718	0.037829	0.76304	0.041152	0.87814	0.2542	0.050127
Meth__cg11990309__HTR1E	0.038295	0.033872	0.90909	0.55549	0.3707	0.81744	0.13464	0.50531	0.15149	0.58196	0.90272	0.77358	0.60507	0.15432	0.46175	0.26692	0.052868	0.18734	0.51877	0.36495	0.21098	0.76553	0.13106	0.069964	0.17299	0.11083	0.056185	0.084292	0.48623	0.40035	0.044346	0.54461	0.27472	0.41924	0.088472	0.20924
Meth__cg17416146__EIF4EBP3	0.05115	0.023416	0.97846	0.12963	0.028691	0.9683	0.031526	0.045903	0.043348	0.11252	0.040441	0.37514	0.083508	0.037964	0.046048	0.029724	0.06054	0.020282	0.80588	0.076777	0.70673	0.97223	0.48936	0.021311	0.44074	0.055373	0.020938	0.027728	0.94221	0.22402	0.43067	0.025902	0.78935	0.98082	0.95275	0.97145
Meth__cg09970593__OPRD1	0.13429	0.088965	0.88155	0.17505	0.13298	0.88559	0.39636	0.75508	0.11469	0.26032	0.68894	0.77108	0.83972	0.13304	0.61475	0.6484	0.17407	0.067645	0.55323	0.76941	0.86767	0.73429	0.10903	0.17889	0.5239	0.28599	0.11963	0.07067	0.094748	0.35804	0.058495	0.59419	0.24951	0.14067	0.45003	0.60264
Meth__cg11195002__ICAM5	0.032387	0.046478	0.9569	0.5824	0.036482	0.031778	0.22894	0.034591	0.24519	0.052085	0.25322	0.5927	0.90509	0.26939	0.9333	0.43333	0.46265	0.67914	0.031873	0.034725	0.42091	0.10608	0.11452	0.75669	0.47409	0.056406	0.34602	0.14567	0.91506	0.040252	0.026201	0.67254	0.78418	0.91124	0.27593	0.042066
Meth__cg10530733__GPR173	0.37395	0.016204	0.82153	0.37138	0.1511	0.061402	0.07803	0.073673	0.10949	0.28679	0.44534	0.72474	0.17302	0.078097	0.22199	0.031623	0.03888	0.023633	0.12636	0.13418	0.043981	0.26934	0.17103	0.030452	0.16755	0.055244	0.037207	0.018375	0.025166	0.062689	0.027359	0.21285	0.041553	0.19587	0.030858	0.030772
Meth__cg23424268__GCHFR	0.018446	0.013659	0.50168	0.029195	0.015611	0.016222	0.019892	0.033276	0.055972	0.02735	0.66816	0.70709	0.075312	0.069454	0.78103	0.74237	0.03554	0.013388	0.026372	0.019368	0.25004	0.89161	0.021478	0.020685	0.035849	0.032351	0.020758	0.0291	0.013474	0.055419	0.16568	0.3139	0.043391	0.03004	0.017881	0.028141
Meth__cg26624294__CETN2	0.56921	0.045708	0.060041	0.031644	0.44184	0.029524	0.047659	0.5354	0.030256	0.029834	0.063627	0.030214	0.069671	0.033948	0.52604	0.53325	0.77917	0.031698	0.030989	0.040662	0.46181	0.056389	0.04053	0.53364	0.44676	0.073366	0.54941	0.028653	0.41751	0.030406	0.022476	0.43043	0.02983	0.58881	0.44597	0.034835
Meth__cg06636463__DDX1	0.039901	0.44741	0.3134	0.20114	0.090606	0.027528	0.17077	0.034142	0.41087	0.035186	0.033303	0.078075	0.091636	0.31035	0.042932	0.03385	0.052536	0.024996	0.030734	0.050972	0.044238	0.045021	0.19873	0.38508	0.056035	0.10801	0.027408	0.025672	0.031826	0.2161	0.054906	0.059077	0.11037	0.044864	0.034766	0.15627
Meth__cg12559031__DLX4	0.063804	0.047144	0.090403	0.073393	0.029821	0.47001	0.062107	0.046201	0.038886	0.048759	0.10037	0.028062	0.051139	0.045365	0.041007	0.23701	0.094423	0.10007	0.033401	0.069077	0.078345	0.089583	0.047465	0.071265	0.40484	0.069851	0.088846	0.30669	0.065146	0.036178	0.035619	0.36688	0.026596	0.039656	0.039526	0.042181
Meth__cg05210526__PGM1	0.039585	0.067518	0.047634	0.206	0.079503	0.032891	0.1471	0.026099	0.03505	0.049637	0.056171	0.042734	0.072222	0.037414	0.039528	0.040053	0.091254	0.028113	0.046261	0.043624	0.038639	0.084572	0.04595	0.044495	0.061353	0.10792	0.026009	0.036198	0.03453	0.31927	0.030113	0.037941	0.15809	0.047728	0.043528	0.043905
Meth__cg12969595__TMEM98	0.035132	0.048	0.94105	0.69973	0.43562	0.94267	0.37056	0.41377	0.041691	0.039802	0.074125	0.28671	0.75978	0.081098	0.15765	0.11415	0.081956	0.027611	0.94448	0.9423	0.12143	0.89988	0.048468	0.099245	0.57595	0.084973	0.044475	0.038337	0.046487	0.13246	0.085946	0.93356	0.062316	0.081368	0.15558	0.27264
Meth__cg17385448__AGMAT	0.10111	0.80758	0.94372	0.84415	0.3587	0.68604	0.3538	0.93881	0.09914	0.5613	0.23802	0.60557	0.88144	0.18125	0.91691	0.25726	0.14629	0.12718	0.11493	0.1671	0.92736	0.43241	0.17716	0.10907	0.096868	0.66403	0.10379	0.14536	0.1033	0.79426	0.17476	0.82992	0.10705	0.077031	0.16455	0.22079
Meth__cg15900980__GPX1	0.040667	0.94337	0.053815	0.051706	0.96708	0.029646	0.18086	0.028742	0.9451	0.45459	0.95722	0.095941	0.063996	0.9552	0.033965	0.038094	0.066721	0.1622	0.9691	0.96247	0.90008	0.055759	0.088757	0.056099	0.065529	0.92836	0.034062	0.033818	0.029214	0.9744	0.036206	0.86217	0.94103	0.94246	0.94083	0.93726
Meth__cg07139440__MLLT11	0.040097	0.035323	0.064152	0.083636	0.025956	0.362	0.053269	0.64839	0.20616	0.068954	0.055016	0.62399	0.022833	0.18192	0.67368	0.069369	0.068966	0.044846	0.047696	0.050943	0.82414	0.22795	0.058661	0.10624	0.057692	0.1109	0.05723	0.5336	0.04534	0.033785	0.074707	0.034902	0.12951	0.1224	0.037825	0.039804
Meth__cg08703971__SGPP1	0.074268	0.07138	0.10821	0.12037	0.23905	0.070086	0.31717	0.13038	0.51637	0.060039	0.34682	0.045544	0.082836	0.07576	0.059839	0.06734	0.35315	0.050816	0.073322	0.20403	0.080941	0.211	0.069052	0.12991	0.83112	0.073685	0.057165	0.071879	0.057665	0.11213	0.16284	0.060591	0.15482	0.079474	0.057467	0.066849
Meth__cg18191162__KIF6	0.058178	0.048068	0.50248	0.04475	0.048388	0.31756	0.061117	0.045522	0.053775	0.056646	0.058522	0.040651	0.075498	0.054035	0.053002	0.048323	0.14192	0.18564	0.044743	0.055741	0.050986	0.19411	0.042388	0.08802	0.091578	0.12539	0.048837	0.23667	0.14933	0.053645	0.053357	0.050542	0.070555	0.046582	0.054062	0.051042
Meth__cg21245372__NUP98	0.47557	0.83623	0.95616	0.7524	0.1623	0.75827	0.52971	0.51504	0.78495	0.41848	0.35873	0.1647	0.20044	0.60324	0.17136	0.084416	0.11138	0.5039	0.87108	0.70772	0.21853	0.86896	0.91267	0.043697	0.064904	0.35671	0.024354	0.085252	0.79063	0.46706	0.054477	0.1197	0.10784	0.055911	0.15109	0.2818
Meth__cg24009736__GALGT	0.065388	0.072917	0.92509	0.80243	0.48031	0.05689	0.083706	0.10455	0.060955	0.48264	0.074995	0.65304	0.58553	0.072378	0.26506	0.060373	0.077395	0.042513	0.050293	0.094512	0.37063	0.40364	0.076242	0.082677	0.89255	0.12401	0.057502	0.051595	0.055584	0.58299	0.10495	0.89507	0.66544	0.87828	0.052908	0.063311
Meth__cg24371157__PDCD4	0.037293	0.036518	0.70389	0.043776	0.034335	0.048147	0.046362	0.036602	0.057385	0.062081	0.049714	0.054293	0.4906	0.07121	0.048697	0.15137	0.06501	0.035686	0.039228	0.045381	0.039812	0.068499	0.04663	0.04699	0.051958	0.078257	0.025666	0.028157	0.043668	0.1997	0.13097	0.040118	0.051364	0.033665	0.032428	0.035241
Meth__cg10563284__PAK6	0.051968	0.030427	0.086983	0.086919	0.063905	0.16336	0.03829	0.05358	0.068996	0.097364	0.069874	0.038563	0.068454	0.054502	0.044467	0.045572	0.064697	0.027233	0.051418	0.055535	0.066334	0.1183	0.045275	0.045362	0.069668	0.10888	0.039461	0.025488	0.042726	0.49201	0.049319	0.12304	0.075291	0.083942	0.053169	0.063462
Meth__cg21602160__AOC3	0.11882	0.10507	0.35813	0.52162	0.085511	0.34316	0.16892	0.82081	0.37593	0.18767	0.29037	0.78503	0.27364	0.25571	0.20615	0.44181	0.16472	0.073569	0.12156	0.14726	0.55568	0.32335	0.31855	0.11785	0.24326	0.10149	0.12325	0.28906	0.13469	0.58488	0.10513	0.14666	0.056917	0.14286	0.11211	0.092162
Meth__cg20324165__KRT8	0.052009	0.078052	0.05793	0.064954	0.058629	0.72407	0.060394	0.045852	0.049719	0.069492	0.05195	0.09432	0.095683	0.050286	0.075521	0.52148	0.11467	0.70307	0.066078	0.06201	0.55997	0.33612	0.049232	0.12191	0.13349	0.12173	0.80571	0.066133	0.27242	0.049129	0.12206	0.14932	0.051965	0.066881	0.061191	0.063274
Meth__cg19762747__CRX	0.065714	0.041747	0.91989	0.8722	0.85223	0.2789	0.59105	0.9651	0.06463	0.24793	0.75887	0.7918	0.81864	0.065925	0.65289	0.41084	0.078444	0.040971	0.69338	0.7425	0.41831	0.13594	0.5498	0.091106	0.23462	0.080654	0.56724	0.054998	0.053471	0.032252	0.060165	0.28129	0.1022	0.64437	0.37684	0.51971
Meth__cg26366091__CHI3L2	0.11997	0.1181	0.27539	0.82538	0.85301	0.58066	0.6766	0.66206	0.15017	0.78447	0.15538	0.092481	0.21476	0.13057	0.10375	0.029111	0.10985	0.15361	0.86075	0.87699	0.32774	0.8636	0.48284	0.6345	0.77473	0.15469	0.1068	0.1046	0.11267	0.82439	0.076892	0.31266	0.21918	0.73033	0.71054	0.74038
Meth__cg21859434__CXCR4	0.21883	0.18397	0.11052	0.024599	0.026005	0.94208	0.028216	0.013046	0.023924	0.026126	0.8329	0.051084	0.5378	0.027483	0.14199	0.027733	0.3169	0.029496	0.020306	0.024364	0.031665	0.89604	0.025663	0.062981	0.032588	0.042498	0.02079	0.033734	0.87231	0.024489	0.020218	0.87619	0.071086	0.030983	0.038267	0.031072
Meth__cg16547341__USP29	0.69011	0.027226	0.53922	0.66149	0.34327	0.79112	0.8526	0.90671	0.25924	0.047901	0.9171	0.83506	0.13375	0.32973	0.80924	0.82524	0.11608	0.024121	0.47502	0.15716	0.5261	0.17152	0.17226	0.04739	0.65585	0.085125	0.091701	0.10762	0.046418	0.038133	0.046174	0.6856	0.02903	0.4566	0.035877	0.052392
Meth__cg20022541__C14orf152	0.44062	0.047297	0.87611	0.88087	0.80231	0.09339	0.85586	0.074528	0.81538	0.61621	0.80718	0.8451	0.83696	0.79384	0.80047	0.87796	0.13096	0.065546	0.81601	0.64571	0.1495	0.22958	0.2885	0.24694	0.85226	0.065795	0.050269	0.3111	0.058045	0.81794	0.040391	0.76647	0.066371	0.83262	0.056361	0.056552
Meth__cg13960192__GNA11	0.05521	0.065949	0.18091	0.088401	0.80203	0.47691	0.071132	0.043494	0.044224	0.2403	0.041946	0.12844	0.1407	0.055841	0.042155	0.89228	0.075806	0.031463	0.058211	0.18272	0.049377	0.08546	0.15302	0.090599	0.16207	0.055739	0.046507	0.037565	0.04785	0.4299	0.08783	0.092382	0.11606	0.047587	0.043645	0.058493
Meth__cg10240853__MOSPD3	0.029142	0.12589	0.40098	0.26804	0.053334	0.28186	0.089234	0.10632	0.40957	0.057163	0.090815	0.31399	0.24965	0.39113	0.11727	0.087286	0.062421	0.026019	0.17144	0.40461	0.1309	0.92973	0.48516	0.063643	0.051223	0.13104	0.039272	0.1395	0.039755	0.13723	0.027801	0.51678	0.07106	0.039718	0.02811	0.034477
Meth__cg00746083__CHD8	0.047919	0.046485	0.0497	0.040164	0.035523	0.041837	0.050546	0.042345	0.048052	0.04367	0.042765	0.030797	0.088698	0.058451	0.033588	0.046863	0.097249	0.036376	0.039234	0.044381	0.040603	0.10109	0.041627	0.058406	0.06234	0.062673	0.049105	0.049147	0.59693	0.03542	0.032043	0.043708	0.16164	0.057309	0.049414	0.04643
Meth__cg03529436__ORF1-FL49	0.055066	0.39409	0.62844	0.80856	0.67765	0.16734	0.056884	0.054205	0.42852	0.70077	0.075271	0.22571	0.57156	0.43958	0.056963	0.047627	0.24362	0.080625	0.3414	0.35065	0.43769	0.06041	0.14851	0.098186	0.14533	0.4465	0.035335	0.047852	0.029152	0.33833	0.24083	0.17739	0.092474	0.049671	0.36789	0.40715
Meth__cg23320056__ARHGEF2	0.085076	0.12809	0.094831	0.51945	0.32368	0.091571	0.36413	0.12192	0.11339	0.2047	0.085915	0.12114	0.26317	0.1124	0.088826	0.081267	0.16114	0.074579	0.28013	0.41851	0.12842	0.12155	0.20731	0.37449	0.1896	0.15269	0.085515	0.089303	0.081509	0.14974	0.16316	0.061273	0.10379	0.25421	0.11504	0.10253
Meth__cg09867835__GLP1R	0.15352	0.10312	0.48576	0.86711	0.63697	0.13408	0.65337	0.19233	0.11382	0.82283	0.72702	0.35199	0.60813	0.13977	0.40053	0.09669	0.12185	0.085549	0.54435	0.36926	0.1114	0.21352	0.45995	0.14169	0.08486	0.095833	0.10138	0.10992	0.090277	0.72046	0.12063	0.46237	0.171	0.44269	0.12394	0.2224
Meth__cg10743104__PDPN	0.35382	0.045283	0.92197	0.92012	0.87458	0.54595	0.88752	0.51603	0.039558	0.83144	0.89911	0.47323	0.50574	0.056811	0.58801	0.0677	0.098741	0.037047	0.68129	0.73309	0.1697	0.47707	0.71399	0.12389	0.86303	0.052584	0.064577	0.057854	0.1567	0.93546	0.046687	0.70774	0.27261	0.68396	0.81189	0.67671
Meth__cg11037818__C1orf132	0.072191	0.047574	0.1456	0.16324	0.048415	0.099168	0.17609	0.11035	0.14427	0.082835	0.14003	0.20709	0.10777	0.14557	0.065712	0.083669	0.095319	0.069522	0.13041	0.23742	0.78673	0.18751	0.16948	0.10078	0.15356	0.086957	0.068785	0.074592	0.093161	0.086716	0.054854	0.090301	0.20136	0.063736	0.061235	0.061678
Meth__cg12806521__NOL1	0.060307	0.056634	0.07075	0.1138	0.16273	0.057596	0.054416	0.029199	0.042962	0.12873	0.040126	0.071139	0.11042	0.051551	0.081995	0.043453	0.090572	0.032191	0.28415	0.14483	0.049801	0.07427	0.22026	0.10521	0.17379	0.11053	0.038996	0.031496	0.044016	0.11548	0.087669	0.032114	0.17215	0.1168	0.089207	0.048874
Meth__cg03776060__C9orf58	0.045382	0.046378	0.081998	0.036514	0.030119	0.92404	0.039937	0.058698	0.027848	0.039395	0.045256	0.053511	0.11436	0.033543	0.046413	0.35297	0.096361	0.047987	0.032177	0.040356	0.93071	0.66825	0.034721	0.063578	0.073022	0.07968	0.43677	0.31268	0.78437	0.030565	0.031347	0.033722	0.044254	0.040982	0.041817	0.036871
Meth__cg01851399__PKP2	0.054199	0.037204	0.056183	0.050078	0.030731	0.85238	0.044428	0.032354	0.063067	0.06194	0.047875	0.11162	0.15477	0.065593	0.047652	0.26211	0.10894	0.56663	0.034991	0.043366	0.18541	0.064107	0.052345	0.070875	0.072304	0.092886	0.068659	0.034593	0.26088	0.036256	0.028725	0.076885	0.06226	0.06128	0.049752	0.048616
Meth__cg26179948__JAZF1	0.040757	0.23954	0.080182	0.52865	0.059202	0.23659	0.373	0.045718	0.040459	0.045799	0.064344	0.10937	0.14087	0.037347	0.058955	0.038606	0.044438	0.036812	0.47778	0.078937	0.046372	0.073377	0.063972	0.097234	0.31917	0.12952	0.038798	0.037369	0.060328	0.73274	0.051224	0.048921	0.11734	0.25543	0.22842	0.045323
Meth__cg15025769__MYO9A	0.031516	0.031449	0.029023	0.032337	0.026032	0.023141	0.041299	0.030279	0.44912	0.034638	0.029488	0.034581	0.04058	0.056147	0.02633	0.024514	0.07693	0.022048	0.031496	0.035488	0.039569	0.056517	0.031429	0.019646	0.050609	0.073216	0.022951	0.020544	0.015135	0.025978	0.020574	0.016526	0.05448	0.026561	0.035091	0.034521
