Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB157	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg20744464__MFI2	0.03616	0.044649	0.94852	0.95388	0.065948	0.85984	0.034285	0.1741	0.069094	0.049272	0.032243	0.78675	0.96073	0.2201	0.090426	0.070385	0.13277	0.51873	0.22019	0.022107	0.022351	0.026235	0.069521	0.043285	0.021287	0.25557	0.13735	0.034811	0.030895	0.61814	0.35488	0.11238	0.048932	0.016344	0.82425	0.038754	0.032024
Meth__cg03460527__F3	0.045455	0.046371	0.39399	0.74145	0.69088	0.65871	0.1433	0.036968	0.045926	0.096301	0.14522	0.048292	0.17706	0.20065	0.0668	0.30771	0.047207	0.067568	0.042379	0.37773	0.18413	0.1569	0.11333	0.57397	0.10886	0.26529	0.074345	0.12668	0.028182	0.027674	0.70901	0.090284	0.15649	0.11801	0.50807	0.50588	0.6216
Meth__cg25598083__ACOT2	0.14148	0.086233	0.27707	0.12698	0.12326	0.5112	0.093897	0.14279	0.88051	0.15135	0.13225	0.46723	0.2268	0.12185	0.73579	0.86211	0.19211	0.15181	0.25242	0.13793	0.090193	0.91994	0.19482	0.10723	0.24074	0.20109	0.12553	0.31408	0.10289	0.84034	0.1023	0.17128	0.072256	0.16391	0.085832	0.12879	0.19039
Meth__cg18371506__NRP2	0.039822	0.037218	0.17507	0.039518	0.031882	0.032596	0.045144	0.03544	0.049896	0.040578	0.038251	0.02648	0.37188	0.031061	0.033665	0.030511	0.040413	0.067701	0.030383	0.036234	0.043583	0.061666	0.071882	0.044063	0.059411	0.077796	0.077949	0.036395	0.032902	0.038557	0.053623	0.04012	0.18425	0.065132	0.040073	0.03843	0.04932
Meth__cg05385377__TMEM51	0.24074	0.27722	0.078756	0.41854	0.65565	0.61868	0.62256	0.21245	0.039417	0.45604	0.056117	0.030242	0.063114	0.48718	0.072975	0.35251	0.03409	0.096687	0.22355	0.55106	0.54275	0.5007	0.16517	0.60126	0.098014	0.39074	0.16636	0.048656	0.049815	0.21393	0.47404	0.08948	0.37095	0.19448	0.10301	0.099321	0.12459
Meth__cg09260441__DOK5	0.25098	0.036079	0.63966	0.54163	0.045636	0.58218	0.53284	0.89869	0.40471	0.060763	0.90805	0.82305	0.62418	0.041916	0.31303	0.80621	0.64448	0.42351	0.17883	0.57478	0.44484	0.10913	0.51073	0.076496	0.1679	0.33512	0.056841	0.041397	0.28125	0.13281	0.47761	0.043712	0.91802	0.088283	0.45463	0.073591	0.066274
Meth__cg14021073__BRSK2	0.096737	0.61017	0.92385	0.9335	0.59488	0.37108	0.90616	0.61251	0.072364	0.92864	0.044162	0.52498	0.85961	0.91045	0.066243	0.13385	0.051332	0.12608	0.058472	0.89166	0.90791	0.62938	0.86312	0.88822	0.13709	0.83624	0.49319	0.041057	0.085802	0.56255	0.25713	0.070748	0.84458	0.78988	0.64554	0.33635	0.3491
Meth__cg08592761__LARP6	0.51995	0.045807	0.051461	0.054689	0.038701	0.045968	0.13472	0.036258	0.057699	0.051029	0.052012	0.076969	0.43782	0.035556	0.053097	0.057274	0.054626	0.1018	0.042186	0.047023	0.24855	0.076431	0.2027	0.082851	0.11217	0.22349	0.063709	0.048514	0.046038	0.061708	0.048568	0.053813	0.71115	0.10049	0.051468	0.067627	0.049444
Meth__cg25537962__CD109	0.13378	0.091949	0.11369	0.11993	0.14767	0.063259	0.22799	0.0961	0.54927	0.16041	0.12897	0.1733	0.87749	0.12278	0.44286	0.050914	0.068589	0.10026	0.10749	0.086231	0.087586	0.11662	0.78981	0.078752	0.095689	0.54077	0.1294	0.078661	0.10658	0.11968	0.087746	0.069791	0.50909	0.24455	0.093626	0.11048	0.15221
Meth__cg08195505__ETV5	0.047225	0.053632	0.073605	0.066023	0.042421	0.050027	0.078201	0.051702	0.086343	0.058385	0.079691	0.048246	0.090094	0.13898	0.078658	0.04941	0.05297	0.088749	0.041132	0.035305	0.098079	0.058954	0.15117	0.059071	0.10852	0.7037	0.10897	0.061503	0.045611	0.069625	0.051455	0.057862	0.048564	0.11135	0.066128	0.071682	0.068341
Meth__cg13514129__MACF1	0.088351	0.043894	0.40591	0.13334	0.052934	0.103	0.075059	0.18131	0.056282	0.12171	0.87741	0.094784	0.60459	0.082962	0.072957	0.20221	0.070831	0.11023	0.095885	0.18753	0.072944	0.15731	0.73874	0.076686	0.12194	0.68972	0.088296	0.21677	0.12058	0.0612	0.046546	0.061665	0.83109	0.18639	0.18193	0.17343	0.14919
Meth__cg23089438__CSF1	0.089807	0.089921	0.95757	0.09895	0.10865	0.072659	0.076837	0.066796	0.12131	0.10904	0.077052	0.31096	0.14897	0.072232	0.10994	0.55431	0.064247	0.13185	0.067261	0.10112	0.080837	0.086604	0.094228	0.09098	0.15801	0.08322	0.079006	0.071145	0.079511	0.083463	0.099323	0.071686	0.94635	0.13664	0.1093	0.092871	0.091283
Meth__cg26053864__ACTC	0.37949	0.046862	0.97389	0.91866	0.52589	0.91854	0.46239	0.84677	0.96298	0.060804	0.94859	0.14548	0.87932	0.20711	0.86501	0.9389	0.62378	0.14385	0.029823	0.86167	0.71513	0.51563	0.10276	0.67709	0.091756	0.9044	0.071429	0.75692	0.025691	0.1683	0.90166	0.038289	0.86629	0.34954	0.83532	0.18415	0.51294
Meth__cg03117949__USP16	0.79301	0.20569	0.83304	0.26837	0.31529	0.44988	0.5662	0.31764	0.22456	0.12244	0.12553	0.13814	0.36378	0.12568	0.21578	0.12807	0.22002	0.24012	0.15127	0.28538	0.20133	0.090531	0.41182	0.14164	0.25119	0.45919	0.22545	0.073702	0.096095	0.1406	0.11347	0.098499	0.65139	0.33012	0.10353	0.74768	0.76773
Meth__cg12559031__DLX4	0.063804	0.047144	0.090403	0.073393	0.029821	0.47001	0.062107	0.046201	0.038886	0.048759	0.10037	0.028062	0.051139	0.034672	0.045365	0.041007	0.23701	0.094423	0.10007	0.033401	0.069077	0.078345	0.089583	0.047465	0.071265	0.40484	0.069851	0.088846	0.30669	0.065146	0.036178	0.035619	0.36688	0.026596	0.039656	0.039526	0.042181
Meth__cg14920334__GALNT8	0.86622	0.031051	0.63968	0.89645	0.86855	0.048443	0.4768	0.62693	0.033079	0.41421	0.56163	0.54566	0.37789	0.035953	0.15889	0.3405	0.60134	0.090739	0.047725	0.22875	0.36942	0.048727	0.078784	0.8439	0.56727	0.58252	0.057886	0.14025	0.31975	0.028127	0.89818	0.028205	0.65404	0.13491	0.87436	0.27696	0.23724
Meth__cg26632776__LRRC3	0.07127	0.050458	0.070556	0.076557	0.035111	0.052941	0.50894	0.15874	0.23461	0.045936	0.05889	0.056614	0.33486	0.43561	0.24849	0.046961	0.082168	0.10659	0.16522	0.045921	0.076161	0.05996	0.78943	0.060174	0.07527	0.13174	0.11283	0.04724	0.049901	0.08893	0.036948	0.036119	0.037341	0.090653	0.051073	0.047763	0.048437
Meth__cg07864632__TRIP12	0.048921	0.40984	0.069061	0.079124	0.089538	0.046805	0.63421	0.068828	0.05293	0.75428	0.048793	0.094144	0.15128	0.42627	0.077959	0.053146	0.037898	0.088566	0.034536	0.27101	0.082685	0.32091	0.38403	0.14376	0.068167	0.10781	0.52663	0.043776	0.038172	0.096879	0.67073	0.098928	0.14466	0.099951	0.10778	0.13061	0.20679
Meth__cg11243196__ADAMTS3	0.041602	0.73797	0.68341	0.051454	0.035428	0.81891	0.094095	0.031351	0.04138	0.052018	0.043188	0.064076	0.27732	0.037134	0.055038	0.044755	0.041269	0.096864	0.037661	0.64545	0.53302	0.037814	0.61432	0.0498	0.064921	0.28105	0.077866	0.029329	0.030627	0.050007	0.38956	0.026553	0.85182	0.12124	0.053884	0.040935	0.042112
Meth__cg03099492__CYP26A1	0.048356	0.073171	0.95931	0.057698	0.040474	0.11744	0.054329	0.5228	0.055474	0.055887	0.8242	0.45891	0.51093	0.044951	0.044156	0.70409	0.069005	0.098044	0.062279	0.33081	0.635	0.54251	0.76864	0.064386	0.070854	0.092221	0.094251	0.05599	0.045839	0.05598	0.19924	0.052621	0.4786	0.058857	0.05271	0.071262	0.05543
Meth__cg25807810__DKFZp434N062	0.04136	0.42248	0.045407	0.051939	0.040243	0.038839	0.036848	0.022955	0.034304	0.085366	0.032572	0.025494	0.065558	0.060387	0.055634	0.031193	0.028536	0.08247	0.030775	0.41356	0.28502	0.03946	0.11706	0.041409	0.058845	0.09256	0.35228	0.035365	0.049974	0.025695	0.17572	0.040873	0.031902	0.05638	0.041314	0.033696	0.29407
Meth__cg27443050__DLG7	0.18984	0.054506	0.23378	0.070096	0.073007	0.080663	0.066714	0.39817	0.24028	0.060944	0.10327	0.052273	0.063629	0.26755	0.076775	0.063729	0.13172	0.2198	0.052247	0.056413	0.079142	0.084795	0.12121	0.066524	0.063505	0.099	0.073336	0.061396	0.069258	0.42053	0.053599	0.061455	0.056937	0.081296	0.081085	0.064432	0.065029
Meth__cg10158181__GRK4	0.040214	0.067407	0.05408	0.035458	0.027198	0.034509	0.043769	0.2941	0.041191	0.03983	0.039921	0.02576	0.063399	0.023576	0.043064	0.049896	0.030369	0.042223	0.030129	0.035537	0.067131	0.033242	0.1561	0.11813	0.044659	0.10478	0.1227	0.025343	0.025994	0.029928	0.019997	0.026934	0.037978	0.10813	0.042177	0.029983	0.033085
Meth__cg15272690__HSPC065	0.056936	0.051312	0.069625	0.065065	0.042613	0.43704	0.064427	0.10589	0.06162	0.0517	0.064937	0.044193	0.065223	0.038474	0.06119	0.056223	0.2597	0.14925	0.050375	0.05047	0.061447	0.050345	0.24119	0.048495	0.11723	0.12799	0.12834	0.047825	0.07368	0.065673	0.077598	0.048713	0.053762	0.14165	0.062003	0.052405	0.06068
Meth__cg10729531__TCFL5	0.079515	0.071107	0.45299	0.1275	0.064344	0.046083	0.089063	0.10962	0.078057	0.16855	0.093476	0.097638	0.088855	0.10057	0.1151	0.081128	0.1133	0.088266	0.04699	0.045814	0.11202	0.070491	0.11201	0.082955	0.12129	0.11924	0.13274	0.043909	0.048634	0.12971	0.054183	0.050733	0.056127	0.13965	0.054989	0.061185	0.088553
Meth__cg01535453__ACADS	0.50289	0.96803	0.9678	0.92864	0.15151	0.97295	0.10014	0.04812	0.08931	0.21009	0.093761	0.071077	0.93647	0.98089	0.36773	0.072031	0.050949	0.13158	0.048585	0.16734	0.12486	0.11514	0.58504	0.96465	0.097405	0.94702	0.93738	0.1287	0.076404	0.065188	0.090626	0.79693	0.034667	0.73624	0.062523	0.96573	0.96446
Meth__cg15836660__EDNRB	0.61064	0.037121	0.76482	0.88976	0.77398	0.47091	0.80457	0.61604	0.044346	0.054345	0.25642	0.43655	0.33401	0.077446	0.22374	0.60236	0.044693	0.057105	0.053674	0.47952	0.40652	0.049736	0.58993	0.039582	0.25575	0.68297	0.090761	0.03949	0.039316	0.67887	0.86945	0.076225	0.30923	0.084406	0.56197	0.80502	0.6516
Meth__cg05935584__HMGB3	0.56063	0.036648	0.034971	0.061282	0.49774	0.024551	0.041581	0.37384	0.031087	0.027416	0.038941	0.04803	0.052345	0.020169	0.028326	0.47762	0.45047	0.19638	0.028546	0.044187	0.041199	0.67159	0.065068	0.033929	0.50753	0.38417	0.11345	0.46899	0.01632	0.54983	0.036898	0.020614	0.27173	0.12773	0.58074	0.46661	0.031995
Meth__cg23093462__PARD3	0.054051	0.040814	0.074508	0.058071	0.038709	0.045997	0.051552	0.034412	0.040202	0.049368	0.050935	0.040438	0.31052	0.032506	0.045087	0.080559	0.042899	0.05989	0.049306	0.058364	0.057569	0.0462	0.091063	0.055162	0.047938	0.075433	0.079812	0.044921	0.048812	0.16068	0.053952	0.036653	0.12289	0.093316	0.04172	0.046625	0.21469
Meth__cg08684473__LILRB5	0.75687	0.023954	0.93842	0.85973	0.37832	0.34512	0.13879	0.83932	0.22375	0.85345	0.9275	0.88568	0.35306	0.038081	0.18198	0.48329	0.90611	0.070884	0.021723	0.86906	0.88004	0.51939	0.25766	0.13241	0.04563	0.34857	0.051722	0.39406	0.031293	0.055823	0.028419	0.03703	0.47521	0.14047	0.84321	0.40336	0.23817
Meth__cg02608019__SYK	0.081652	0.080046	0.063433	0.064719	0.059459	0.96913	0.071131	0.057083	0.051701	0.077078	0.54145	0.10184	0.095989	0.057713	0.070038	0.046129	0.43356	0.1187	0.40782	0.035652	0.098885	0.41752	0.93886	0.11007	0.17771	0.92005	0.10127	0.042276	0.048385	0.074646	0.05759	0.062443	0.05379	0.092831	0.066163	0.066539	0.066267
Meth__cg22476084__FXYD6	0.15583	0.049855	0.52146	0.79668	0.64673	0.13626	0.53993	0.21928	0.17178	0.76951	0.1801	0.75367	0.71024	0.095094	0.17161	0.14536	0.069428	0.11203	0.06728	0.759	0.52901	0.087491	0.15403	0.5834	0.085038	0.10069	0.094957	0.054437	0.046137	0.1556	0.92154	0.27702	0.58248	0.16875	0.7164	0.76748	0.77314
Meth__cg02442161__PI3	0.32468	0.096427	0.88013	0.66586	0.77922	0.15441	0.24791	0.9045	0.88475	0.19391	0.71446	0.15133	0.14944	0.11749	0.74246	0.70569	0.8853	0.13598	0.076814	0.50398	0.44377	0.3291	0.16976	0.17444	0.083333	0.48438	0.14345	0.10697	0.085726	0.13616	0.89446	0.071355	0.62516	0.11379	0.7537	0.52654	0.48671
Meth__cg08162780__GDF15	0.027304	0.016579	0.51307	0.053497	0.031127	0.55947	0.034346	0.97654	0.1631	0.017749	0.15771	0.28927	0.029767	0.019602	0.12069	0.12556	0.57431	0.078351	0.035099	0.016581	0.02372	0.15627	0.03405	0.025235	0.035956	0.03283	0.029333	0.020571	0.024497	0.020024	0.01495	0.013982	0.017367	0.044837	0.020219	0.022928	0.01984
Meth__cg22153116__C9orf52	0.024071	0.026641	0.024666	0.039902	0.028814	0.026865	0.036749	0.028531	0.020373	0.044384	0.025423	0.020355	0.025713	0.013579	0.021534	0.014691	0.016519	0.036081	0.018926	0.039263	0.026094	0.023709	0.063924	0.034217	0.035204	0.05985	0.024534	0.031406	0.01693	0.4557	0.018412	0.016234	0.023984	0.071179	0.022704	0.020784	0.029655
Meth__cg13226172__CNTFR	0.062489	0.035069	0.35075	0.12729	0.042493	0.41063	0.38706	0.030558	0.029301	0.085995	0.05	0.049925	0.54452	0.034529	0.03218	0.035912	0.043286	0.045075	0.12076	0.82368	0.41256	0.053382	0.77833	0.12725	0.089055	0.77305	0.069852	0.048012	0.052166	0.31846	0.056498	0.051698	0.46326	0.09584	0.20144	0.061841	0.054558
Meth__cg20339230__ST8SIA2	0.96718	0.028654	0.9758	0.037346	0.034037	0.96698	0.79202	0.82534	0.033827	0.21312	0.97084	0.37684	0.79465	0.1951	0.29086	0.1181	0.071529	0.1615	0.15336	0.96721	0.97541	0.039068	0.96064	0.84263	0.74677	0.94044	0.083859	0.017664	0.17711	0.94207	0.018038	0.33661	0.94849	0.81184	0.060312	0.14175	0.48773
Meth__cg14588638__RHBDD3	0.068739	0.041831	0.061911	0.048743	0.054966	0.066318	0.051103	0.072251	0.047102	0.14992	0.043952	0.1898	0.083323	0.052516	0.058588	0.058117	0.042791	0.08818	0.030385	0.081584	0.058564	0.26518	0.08703	0.055297	0.090495	0.042015	0.071886	0.40741	0.053167	0.050316	0.049358	0.037526	0.039447	0.070832	0.10338	0.040429	0.038554
Meth__cg02915261__LSR	0.01703	0.016309	0.015587	0.021607	0.014638	0.95564	0.022623	0.013228	0.0098437	0.016956	0.017101	0.015379	0.039863	0.012081	0.015781	0.014933	0.034888	0.028708	0.013192	0.016132	0.018341	0.077332	0.027077	0.016669	0.02461	0.066667	0.052867	0.021249	0.013061	0.019419	0.010828	0.011202	0.016151	0.033209	0.020342	0.019912	0.018393
Meth__cg10158080__SOX5	0.093949	0.053818	0.91124	0.062072	0.04437	0.51968	0.083449	0.056468	0.058497	0.081288	0.054751	0.3418	0.49267	0.070317	0.059369	0.066681	0.078827	0.29532	0.04875	0.062081	0.066685	0.073374	0.10574	0.059007	0.18988	0.11583	0.13472	0.046238	0.039827	0.06467	0.041084	0.043893	0.87997	0.13635	0.060304	0.054408	0.054591
Meth__cg16983211__HOXC5	0.10421	0.5562	0.46346	0.09748	0.89062	0.54065	0.50225	0.16705	0.12214	0.13138	0.1053	0.1047	0.79241	0.060952	0.44363	0.88026	0.083365	0.77355	0.083379	0.12947	0.10984	0.37078	0.4309	0.08344	0.14189	0.16521	0.34513	0.82127	0.084487	0.25805	0.92233	0.9158	0.9055	0.90376	0.88682	0.80522	0.88522
Meth__cg23424268__GCHFR	0.018446	0.013659	0.50168	0.029195	0.015611	0.016222	0.019892	0.033276	0.055972	0.02735	0.66816	0.70709	0.075312	0.016587	0.069454	0.78103	0.74237	0.03554	0.013388	0.026372	0.019368	0.25004	0.89161	0.021478	0.020685	0.035849	0.032351	0.020758	0.0291	0.013474	0.055419	0.16568	0.3139	0.043391	0.03004	0.017881	0.028141
Meth__cg12056618__KLF13	0.19023	0.023514	0.041044	0.040393	0.015044	0.025165	0.024181	0.054419	0.018868	0.020442	0.043324	0.014582	0.091442	0.47169	0.01154	0.015041	0.026264	0.032724	0.016939	0.020795	0.064515	0.035704	0.059935	0.035669	0.032189	0.96982	0.023118	0.01724	0.01946	0.017184	0.013819	0.018314	0.017094	0.48005	0.026302	0.042418	0.019357
Meth__cg24313770__CGI-115	0.040811	0.031407	0.049518	0.035356	0.033083	0.52669	0.037631	0.031913	0.037861	0.036015	0.040365	0.032959	0.080006	0.033112	0.031933	0.027559	0.036175	0.059049	0.040619	0.039876	0.035614	0.041421	0.32387	0.04073	0.054875	0.062291	0.075038	0.035106	0.037463	0.040213	0.026266	0.036328	0.034317	0.062533	0.036768	0.037241	0.035471
Meth__cg26436315__KLF15	0.043468	0.31476	0.97378	0.46019	0.68759	0.96047	0.96576	0.96741	0.055258	0.036713	0.96342	0.90364	0.93772	0.049143	0.051279	0.94488	0.36109	0.069871	0.13876	0.98146	0.96468	0.96037	0.5116	0.90776	0.043573	0.077836	0.12452	0.17161	0.34837	0.044737	0.8828	0.076699	0.97715	0.076482	0.98067	0.44417	0.94861
Meth__cg08900043__HOXC10	0.11641	0.020362	0.022258	0.018735	0.018731	0.47776	0.031088	0.37181	0.022058	0.32269	0.019491	0.023128	0.034051	0.016882	0.020666	0.015882	0.015211	0.055503	0.014873	0.016393	0.022993	0.020679	0.034175	0.021186	0.031084	0.05256	0.058064	0.021045	0.02034	0.016114	0.018374	0.019799	0.019903	0.032207	0.021543	0.022743	0.019759
Meth__cg00239685__GORASP1	0.067384	0.083266	0.19146	0.10792	0.14248	0.059074	0.13861	0.066436	0.16294	0.12271	0.086503	0.13532	0.14298	0.10193	0.13817	0.10341	0.07319	0.19535	0.078914	0.10175	0.13132	0.20922	0.78287	0.10392	0.19802	0.093286	0.11393	0.061258	0.071468	0.091137	0.10969	0.097507	0.079621	0.07082	0.087469	0.10479	0.1075
Meth__cg03013422__AACS	0.035162	0.070434	0.060343	0.18686	0.1856	0.1996	0.09407	0.095065	0.06262	0.13642	0.044714	0.17916	0.25748	0.0642	0.068734	0.054167	0.029461	0.070977	0.051097	0.069654	0.043897	0.11395	0.088075	0.23412	0.075635	0.10604	0.20241	0.4713	0.030532	0.033731	0.17849	0.0378	0.050959	0.12538	0.3479	0.050083	0.0402
Meth__cg06497752__COL9A3	0.43256	0.4709	0.97711	0.344	0.50281	0.89753	0.95732	0.022174	0.035962	0.36189	0.032558	0.15918	0.57449	0.46731	0.035598	0.90867	0.021547	0.057786	0.061265	0.4954	0.51477	0.81215	0.93423	0.041156	0.030103	0.92964	0.047451	0.1186	0.025529	0.080072	0.021906	0.015639	0.95729	0.44176	0.17811	0.076623	0.42185
Meth__cg00410419__COMMD6	0.049339	0.041656	0.053594	0.046582	0.041186	0.034297	0.046848	0.054294	0.07873	0.064257	0.041759	0.045806	0.081503	0.031399	0.059082	0.03901	0.062139	0.44287	0.038032	0.041872	0.057739	0.050645	0.082154	0.052999	0.0862	0.19008	0.07796	0.048444	0.041521	0.054604	0.051866	0.03482	0.062906	0.063541	0.040079	0.044728	0.042405
Meth__cg21335942__SETD6	0.031252	0.019339	0.032149	0.02839	0.026709	0.027806	0.033307	0.059634	0.022991	0.02986	0.033723	0.032866	0.035507	0.024103	0.026412	0.03451	0.025787	0.059763	0.62117	0.019366	0.033764	0.23887	0.038737	0.026154	0.047719	0.063923	0.050172	0.053608	0.028347	0.43036	0.03066	0.050653	0.022179	0.15279	0.033596	0.031059	0.033646
Meth__cg03752689__C1orf74	0.036809	0.042542	0.074764	0.067494	0.033835	0.057336	0.053621	0.046188	0.23107	0.16316	0.055865	0.076224	0.053363	0.14412	0.24349	0.073661	0.082391	0.79504	0.060321	0.073316	0.15066	0.05069	0.10417	0.059547	0.055355	0.097663	0.099203	0.041048	0.56935	0.10007	0.90375	0.036005	0.056563	0.10672	0.085456	0.043748	0.032903
Meth__cg03642357__ADRBK2	0.12388	0.093804	0.94026	0.90915	0.86367	0.16574	0.37308	0.28483	0.11311	0.31027	0.12878	0.23859	0.48324	0.60485	0.14367	0.24591	0.084798	0.15666	0.36927	0.22967	0.13031	0.39199	0.69821	0.1961	0.12465	0.35214	0.12976	0.11381	0.10818	0.10101	0.90682	0.084448	0.80096	0.20582	0.19361	0.16973	0.8541
Meth__cg13796218__C1orf187	0.076495	0.12985	0.903	0.062578	0.10532	0.76554	0.10814	0.13256	0.046581	0.071535	0.63334	0.42168	0.73603	0.11433	0.06983	0.81131	0.39231	0.47236	0.36818	0.17368	0.062633	0.789	0.75032	0.070556	0.099539	0.24095	0.061092	0.0981	0.062873	0.4469	0.080454	0.090659	0.74028	0.075167	0.082762	0.15279	0.18659
Meth__cg21640749__CD300LF	0.94516	0.048486	0.95176	0.94673	0.89399	0.19989	0.88227	0.90961	0.035293	0.88999	0.61518	0.93071	0.88705	0.011956	0.095293	0.51567	0.92805	0.070262	0.022393	0.86091	0.85735	0.11656	0.25516	0.72656	0.028655	0.64143	0.063378	0.40347	0.034431	0.026566	0.91684	0.045077	0.59803	0.088723	0.94524	0.51141	0.6043
Meth__cg24124789__IARS2	0.023763	0.019707	0.03945	0.037415	0.021953	0.054994	0.046461	0.024244	0.030367	0.057901	0.025979	0.10397	0.029594	0.01548	0.032809	0.037111	0.03703	0.05063	0.035676	0.024196	0.032766	0.029848	0.068945	0.028927	0.040649	0.048288	0.04455	0.024873	0.043755	0.0343	0.042065	0.018123	0.030311	0.17291	0.024776	0.017953	0.029284
Meth__cg10387901__MRPS25	0.033595	0.05921	0.052363	0.031606	0.014773	0.023985	0.032197	0.0304	0.029712	0.021248	0.036563	0.029077	0.041673	0.017747	0.020724	0.016904	0.05281	0.17586	0.014267	0.026348	0.054514	0.028621	0.041987	0.048631	0.022194	0.056608	0.031859	0.019924	0.015702	0.019827	0.019048	0.022981	0.016807	0.048043	0.028224	0.026824	0.022334
Meth__cg01462829__HS3ST1	0.014493	0.015227	0.029587	0.34452	0.034563	0.46178	0.89565	0.013491	0.016568	0.028399	0.039824	0.030706	0.02407	0.98775	0.018868	0.014229	0.02674	0.061672	0.48331	0.38906	0.06603	0.058524	0.07389	0.02571	0.074793	0.027041	0.033268	0.030269	0.016219	0.34319	0.010927	0.014019	0.98517	0.5284	0.020788	0.48015	0.55051
Meth__cg12631737__FUT4	0.05499	0.76829	0.97295	0.97311	0.60377	0.040392	0.23738	0.052053	0.1485	0.048691	0.052392	0.64829	0.91293	0.50387	0.31726	0.4562	0.044471	0.058611	0.090362	0.036976	0.047803	0.036747	0.047947	0.4206	0.066489	0.55817	0.13853	0.049532	0.08443	0.036949	0.26116	0.58327	0.031153	0.11236	0.05282	0.35749	0.88604
Meth__cg08216808__ARPC2	0.42145	0.41504	0.38937	0.74634	0.78113	0.18728	0.77409	0.10574	0.8393	0.83233	0.047722	0.57824	0.39914	0.72135	0.59663	0.13057	0.03752	0.15888	0.033673	0.31576	0.15841	0.039481	0.52696	0.41779	0.10514	0.068955	0.25299	0.043074	0.44417	0.074839	0.8368	0.12454	0.45062	0.21596	0.093198	0.58544	0.85595
Meth__cg02953306__CHRNA2	0.24721	0.051304	0.71115	0.64863	0.33003	0.10299	0.6062	0.77982	0.42525	0.5691	0.66408	0.72615	0.53678	0.11582	0.31868	0.63711	0.31389	0.25777	0.034456	0.1395	0.1513	0.095932	0.1121	0.43819	0.079865	0.35836	0.13932	0.045877	0.55479	0.061818	0.49603	0.11397	0.49475	0.14808	0.75151	0.074565	0.11222
Meth__cg08724517__FLJ21159	0.08703	0.066867	0.14508	0.57872	0.080938	0.26766	0.084119	0.19907	0.48888	0.090003	0.56412	0.1926	0.40475	0.080957	0.48203	0.1832	0.074884	0.18805	0.091407	0.065176	0.089757	0.067801	0.12422	0.107	0.12745	0.22542	0.16456	0.054069	0.062784	0.076154	0.18921	0.059201	0.14362	0.14784	0.11187	0.090572	0.077602
Meth__cg07960846__STK11	0.051447	0.075498	0.057359	0.057634	0.045735	0.049351	0.055713	0.046644	0.052326	0.052191	0.044602	0.040121	0.10296	0.036205	0.051118	0.067326	0.052771	0.080995	0.047119	0.042043	0.050489	0.060312	0.099441	0.055775	0.068328	0.0611	0.10803	0.04645	0.50509	0.045339	0.037619	0.035686	0.040517	0.1134	0.050345	0.055931	0.04898
Meth__cg11056832__PKN3	0.027308	0.024973	0.02852	0.4055	0.021997	0.018334	0.025051	0.023347	0.018012	0.021517	0.97684	0.021131	0.05482	0.30011	0.022965	0.077293	0.022962	0.036348	0.025715	0.58909	0.47094	0.97364	0.038796	0.029939	0.050091	0.036052	0.036995	0.02805	0.02164	0.23661	0.13957	0.026983	0.033139	0.076001	0.061449	0.031422	0.027244
Meth__cg08935003__MS4A6E	0.14696	0.069858	0.64054	0.56533	0.08967	0.084832	0.11345	0.20032	0.54975	0.082323	0.21459	0.078575	0.49254	0.11166	0.46544	0.15752	0.33098	0.17373	0.070431	0.10775	0.086098	0.099125	0.17892	0.097564	0.16348	0.19215	0.097599	0.083561	0.062073	0.0842	0.42977	0.07212	0.10616	0.11706	0.080221	0.11311	0.098361
