Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB157	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg24170090__M-RIP	0.035817	0.0313	0.044419	0.19052	0.092274	0.043595	0.071599	0.031917	0.054953	0.045285	0.038142	0.06488	0.073655	0.047185	0.052639	0.041076	0.060625	0.064335	0.02854	0.13944	0.062084	0.037193	0.042868	0.42561	0.044701	0.12571	0.067738	0.02416	0.019501	0.037324	0.1204	0.05377	0.030761	0.076762	0.044182	0.06564	0.064193
Meth__cg15473904__MRPL41	0.071449	0.063168	0.043529	0.037364	0.056729	0.051737	0.050518	0.36141	0.089187	0.070144	0.072929	0.15645	0.10459	0.043497	0.076302	0.054963	0.068792	0.21279	0.044268	0.046729	0.05614	0.14075	0.085572	0.091667	0.094077	0.068026	0.073084	0.067563	0.088907	0.07677	0.071884	0.058137	0.064162	0.092569	0.071042	0.076291	0.070349
Meth__cg13401681__GRPR	0.066817	0.032792	0.11526	0.041023	0.049679	0.04789	0.090223	0.46783	0.12786	0.04157	0.068	0.11816	0.088365	0.039757	0.099099	0.050355	0.14185	0.11722	0.055779	0.068079	0.10462	0.043534	0.14761	0.038709	0.05512	0.084449	0.062358	0.060781	0.098853	0.0511	0.08111	0.08801	0.076349	0.13701	0.05014	0.058035	0.068632
Meth__cg14480463__INT1	0.05151	0.051719	0.066076	0.066422	0.11049	0.36022	0.22159	0.076463	0.069965	0.42863	0.067079	0.12536	0.1765	0.047889	0.08427	0.14729	0.042483	0.10224	0.060826	0.037778	0.24581	0.080324	0.83368	0.075356	0.097029	0.27733	0.067438	0.053546	0.046725	0.22561	0.05536	0.16177	0.061321	0.097855	0.072866	0.059171	0.065532
Meth__cg06336792__CREM	0.032349	0.03686	0.066141	0.041725	0.027534	0.4288	0.03132	0.028291	0.028916	0.032985	0.034089	0.035724	0.073568	0.025457	0.032542	0.029459	0.029551	0.052575	0.024718	0.027014	0.035032	0.035325	0.060072	0.034674	0.0549	0.045023	0.066747	0.025495	0.051929	0.030191	0.037506	0.022688	0.026569	0.042792	0.036548	0.031227	0.032386
Meth__cg06188683__ANP32A	0.036642	0.037269	0.031925	0.038581	0.043062	0.027583	0.039651	0.038841	0.042282	0.024195	0.040207	0.026573	0.057146	0.019153	0.038582	0.047273	0.030503	0.14379	0.026985	0.025007	0.036833	0.43988	0.061098	0.03387	0.074336	0.085145	0.060053	0.02796	0.032213	0.026711	0.039896	0.027801	0.027354	0.070075	0.039016	0.029198	0.027744
Meth__cg13277385__DECR1	0.046328	0.080269	0.047518	0.037462	0.035159	0.043857	0.034643	0.059954	0.036027	0.043805	0.036725	0.021429	0.23126	0.030669	0.036978	0.037693	0.026278	0.067655	0.02299	0.039337	0.04383	0.06619	0.068688	0.036446	0.079226	0.068218	0.068224	0.033051	0.032402	0.031004	0.71331	0.022736	0.7594	0.087288	0.036368	0.037392	0.048261
Meth__cg25028542__ANLN	0.051721	0.08799	0.30346	0.29911	0.42848	0.10015	0.084771	0.028467	0.41217	0.27231	0.036015	0.094752	0.089467	0.46978	0.37059	0.041462	0.071209	0.24968	0.26446	0.18233	0.19365	0.034741	0.08837	0.17828	0.095814	0.25517	0.15498	0.032963	0.16747	0.089512	0.23065	0.10654	0.067245	0.059465	0.035635	0.34434	0.41291
Meth__cg05724065__PHKG1	0.020622	0.026511	0.034904	0.42662	0.17173	0.02882	0.023	0.65511	0.022667	0.029374	0.031873	0.31323	0.11256	0.015784	0.033519	0.070799	0.028997	0.053038	0.016667	0.34072	0.43259	0.033319	0.15066	0.1711	0.39287	0.082454	0.046785	0.034386	0.62099	0.085268	0.90182	0.025862	0.048328	0.26257	0.4637	0.032396	0.13811
Meth__cg26538349__FLJ20035	0.038169	0.029339	0.051623	0.035153	0.028145	0.040031	0.040334	0.041885	0.041229	0.040694	0.03658	0.028647	0.12991	0.0316	0.044369	0.055973	0.036302	0.080416	0.031613	0.029876	0.045748	0.043098	0.080743	0.038106	0.067111	0.062135	0.050817	0.033667	0.025712	0.042191	0.056966	0.02961	0.056096	0.068644	0.040796	0.040889	0.26668
Meth__cg09806934__CPT1A	0.040958	0.030202	0.042396	0.02966	0.022152	0.027965	0.033971	0.04141	0.078164	0.029089	0.033799	0.024422	0.035799	0.015749	0.073657	0.30674	0.026149	0.049701	0.020052	0.020244	0.034267	0.032603	0.065202	0.042231	0.044735	0.13965	0.054106	0.02485	0.025017	0.44905	0.0273	0.024974	0.024691	0.047281	0.028788	0.025683	0.029224
Meth__cg15207619__CAB39L	0.11648	0.11553	0.086556	0.19164	0.097733	0.89454	0.10434	0.212	0.12068	0.22343	0.14286	0.23209	0.13687	0.087506	0.13798	0.26829	0.4984	0.11305	0.37511	0.086453	0.13871	0.67146	0.61713	0.14076	0.22302	0.15153	0.14164	0.22754	0.78827	0.50824	0.11185	0.14209	0.17593	0.30349	0.052664	0.1211	0.12036
Meth__cg03146158__MYO1E	0.051923	0.048338	0.045242	0.052681	0.049334	0.030522	0.046567	0.11202	0.056866	0.041217	0.10423	0.058217	0.090391	0.049216	0.062654	0.49349	0.052033	0.18286	0.031884	0.045515	0.050494	0.04743	0.058807	0.046657	0.072485	0.21816	0.078431	0.042809	0.062248	0.058269	0.038989	0.041526	0.035215	0.2639	0.053213	0.045755	0.035234
Meth__cg26967875__KLC2	0.057557	0.46722	0.87927	0.74732	0.33187	0.39374	0.58624	0.28674	0.062879	0.46632	0.25899	0.070673	0.28555	0.51506	0.15713	0.086924	0.072979	0.12715	0.048944	0.41214	0.089387	0.17039	0.083162	0.33349	0.075467	0.12015	0.38039	0.039953	0.02939	0.31731	0.4102	0.21141	0.55254	0.16616	0.30102	0.43183	0.39146
Meth__cg11846956__KLK10	0.8711	0.043766	0.041038	0.26967	0.038411	0.60546	0.5067	0.026443	0.031417	0.034836	0.60844	0.32191	0.076531	0.11006	0.061442	0.049934	0.13414	0.070482	0.40904	0.10622	0.071852	0.037644	0.92193	0.24335	0.3089	0.95154	0.37397	0.033694	0.065747	0.11328	0.023171	0.024147	0.058043	0.061825	0.036092	0.035485	0.032108
Meth__cg17206029__KIF4A	0.46393	0.026629	0.073517	0.066622	0.22741	0.033002	0.071927	0.033979	0.12604	0.048901	0.062745	0.077562	0.084495	0.072691	0.08336	0.27931	0.06694	0.072623	0.041141	0.065488	0.075436	0.062813	0.066321	0.071894	0.19305	0.28649	0.066072	0.12832	0.029981	0.39026	0.072407	0.03423	0.23015	0.35908	0.39901	0.047154	0.045527
Meth__cg15120925__RASAL1	0.096519	0.076072	0.34546	0.73016	0.10707	0.51689	0.1354	0.16998	0.10154	0.1193	0.48012	0.10672	0.55055	0.072393	0.10162	0.12749	0.51158	0.10799	0.084359	0.078361	0.1062	0.13863	0.62596	0.1707	0.19447	0.14372	0.13009	0.095874	0.079009	0.10163	0.089909	0.064143	0.43534	0.12291	0.096125	0.090528	0.096241
Meth__cg14062083__KRTAP13-4	0.3599	0.092754	0.3327	0.70426	0.18263	0.31269	0.51225	0.84213	0.75146	0.088055	0.74122	0.56026	0.136	0.12687	0.56849	0.26425	0.14473	0.1518	0.10203	0.08579	0.11592	0.11709	0.16262	0.10766	0.15894	0.51998	0.11364	0.060177	0.76776	0.12698	0.63534	0.061087	0.1173	0.086162	0.093449	0.16195	0.27739
Meth__cg15177359__UNC13D	0.065523	0.056965	0.0659	0.093333	0.26455	0.8037	0.3475	0.04475	0.06073	0.059748	0.49805	0.087488	0.076537	0.31256	0.06726	0.12909	0.63824	0.11586	0.21557	0.15479	0.27762	0.72095	0.066462	0.64799	0.10036	0.49217	0.060928	0.60782	0.054165	0.21123	0.16979	0.062416	0.05719	0.066191	0.0658	0.51177	0.48641
Meth__cg17787710__RAC3	0.055081	0.036559	0.063895	0.044284	0.054287	0.043611	0.052305	0.052566	0.039748	0.51668	0.041928	0.17055	0.098203	0.065695	0.053374	0.099966	0.036863	0.085045	0.037224	0.038778	0.13975	0.5457	0.051076	0.049548	0.062453	0.12462	0.052274	0.046621	0.47775	0.52095	0.050485	0.042911	0.041782	0.1065	0.94214	0.047011	0.05151
Meth__cg23698956__FAM3A	0.48114	0.03006	0.07766	0.062089	0.26421	0.057645	0.044084	0.30957	0.03032	0.46471	0.029666	0.21617	0.080295	0.026824	0.026594	0.32492	0.30358	0.06729	0.041901	0.022407	0.039891	0.039879	0.14774	0.047523	0.073806	0.15493	0.042655	0.4675	0.021653	0.43628	0.04167	0.02838	0.12564	0.12133	0.55652	0.26731	0.041738
Meth__cg20867633__GOLT1A	0.023741	0.020883	0.51563	0.49381	0.026591	0.90501	0.023763	0.031325	0.1937	0.02562	0.87031	0.44056	0.065728	0.02116	0.21964	0.18816	0.81849	0.8748	0.5686	0.025314	0.036873	0.91243	0.96318	0.26601	0.046501	0.042374	0.027679	0.057544	0.93032	0.09821	0.62647	0.053446	0.011707	0.073128	0.024699	0.027422	0.031829
Meth__cg06020352__IRF8	0.13752	0.11164	0.91224	0.84838	0.54973	0.32444	0.12452	0.70024	0.12728	0.83475	0.8331	0.8694	0.73137	0.075577	0.21042	0.5322	0.14555	0.1821	0.10249	0.50745	0.34958	0.2716	0.65861	0.85712	0.16219	0.5903	0.15913	0.0919	0.075808	0.10637	0.10267	0.06776	0.81023	0.16983	0.88647	0.086334	0.13221
Meth__cg14854487__LAMP2	0.564	0.031949	0.03199	0.042164	0.22737	0.025042	0.045858	0.32788	0.42662	0.026675	0.052853	0.026073	0.06892	0.028251	0.37255	0.063562	0.59922	0.11665	0.035661	0.025168	0.034539	0.032207	0.067828	0.046999	0.28527	0.52416	0.075761	0.57047	0.03545	0.3582	0.041364	0.033371	0.19151	0.19444	0.65888	0.053454	0.031216
Meth__cg19728223__KCNQ1	0.53619	0.066579	0.97278	0.37766	0.50664	0.95879	0.30162	0.25107	0.040308	0.056907	0.96505	0.35107	0.91822	0.042183	0.065382	0.90184	0.66419	0.080707	0.058996	0.54547	0.55107	0.95746	0.93214	0.10412	0.054025	0.58267	0.095298	0.31748	0.074898	0.60165	0.28943	0.035782	0.58632	0.082597	0.05511	0.15424	0.77228
Meth__cg25055477__NUDT3	0.05285	0.063188	0.40926	0.058579	0.05594	0.23398	0.05534	0.07903	0.1946	0.093822	0.15598	0.18038	0.36501	0.052144	0.20237	0.24679	0.068915	0.11641	0.083605	0.078859	0.069241	0.18894	0.16783	0.083065	0.11603	0.11177	0.090919	0.17649	0.10176	0.11068	0.074839	0.039594	0.065307	0.13469	0.058126	0.13264	0.087155
Meth__cg27204739__ANKRD5	0.044021	0.033413	0.044812	0.02729	0.024281	0.024554	0.028775	0.025956	0.91478	0.049652	0.026695	0.033994	0.034729	0.015639	0.72967	0.049607	0.025416	0.068132	0.023834	0.020903	0.027945	0.038078	0.085516	0.035758	0.056877	0.050548	0.040192	0.01918	0.021131	0.0297	0.029238	0.017565	0.028862	0.04888	0.026637	0.028838	0.028434
Meth__cg02327719__C1orf135	0.051555	0.049058	0.04506	0.14074	0.096648	0.051723	0.053413	0.043819	0.51481	0.23882	0.045209	0.073662	0.074932	0.2383	0.43425	0.052392	0.048675	0.079467	0.111	0.058332	0.082158	0.16297	0.30602	0.40841	0.24151	0.066192	0.082583	0.054213	0.03004	0.049886	0.099868	0.12383	0.030101	0.1504	0.092501	0.32793	0.079314
Meth__cg03594044__FUT10	0.032977	0.039398	0.050341	0.33993	0.032945	0.032194	0.046444	0.038576	0.033743	0.040569	0.034675	0.069716	0.097058	0.028588	0.040974	0.034703	0.036168	0.067387	0.028233	0.028995	0.044812	0.039629	0.10988	0.048531	0.051742	0.16523	0.050386	0.039759	0.02993	0.030488	0.039447	0.045005	0.029776	0.046701	0.045168	0.030026	0.031076
Meth__cg11825652__CAV2	0.054235	0.81331	0.23293	0.75368	0.79135	0.19888	0.63585	0.045783	0.87487	0.21752	0.28225	0.06605	0.12596	0.6364	0.76261	0.10016	0.064337	0.11299	0.72034	0.29771	0.29871	0.30239	0.10567	0.11894	0.28912	0.44359	0.68547	0.054225	0.063513	0.53612	0.60916	0.066681	0.27446	0.83128	0.20134	0.60634	0.81397
Meth__cg19756611__DACH1	0.095627	0.069067	0.87363	0.075	0.055656	0.44098	0.12446	0.10242	0.2628	0.14299	0.3719	0.10405	0.67561	0.089351	0.15766	0.12187	0.18908	0.29304	0.11199	0.10305	0.18021	0.22252	0.20269	0.10914	0.16379	0.18781	0.12084	0.086326	0.10536	0.50165	0.10397	0.096503	0.62839	0.45718	0.066125	0.075395	0.087789
Meth__cg17085299__IRF2BP1	0.0269	0.03524	0.44317	0.027496	0.019446	0.043514	0.024419	0.075292	0.021774	0.025828	0.032991	0.031415	0.084831	0.018586	0.025943	0.044839	0.033329	0.071074	0.030835	0.016122	0.03597	0.044363	0.071822	0.035723	0.073857	0.090107	0.05478	0.031112	0.035147	0.023621	0.02631	0.023565	0.021749	0.090948	0.036204	0.029087	0.025268
Meth__cg11177450__SENP5	0.046797	0.082819	0.071347	0.08992	0.035647	0.27536	0.038845	0.062157	0.074682	0.05813	0.048937	0.068508	0.58057	0.034109	0.078731	0.039461	0.044979	0.1007	0.029642	0.073243	0.059832	0.046728	0.26612	0.063008	0.060328	0.067697	0.062074	0.070161	0.029875	0.36518	0.078128	0.07418	0.03158	0.035706	0.054301	0.066768	0.070601
Meth__cg17718322__OPHN1	0.086837	0.016807	0.029244	0.022154	0.034436	0.027204	0.030797	0.028142	0.021938	0.018435	0.021377	0.033911	0.035214	0.021152	0.019131	0.096538	0.061641	0.028592	0.019157	0.023949	0.032339	0.030798	0.048842	0.03385	0.028459	0.103	0.021317	0.35759	0.016483	0.021322	0.033543	0.020473	0.21275	0.04384	0.16023	0.027751	0.021848
Meth__cg12340144__XYLB	0.65325	0.056081	0.10624	0.14945	0.13566	0.050363	0.19597	0.05518	0.85666	0.24617	0.055583	0.24884	0.27694	0.58664	0.62021	0.15282	0.042519	0.08544	0.21543	0.34581	0.12046	0.22601	0.14331	0.75384	0.0938	0.071719	0.086655	0.044638	0.087059	0.1949	0.45196	0.078304	0.046772	0.1161	0.08024	0.067069	0.057361
Meth__cg19356189__KLK10	0.11129	0.082353	0.92857	0.41018	0.39302	0.11997	0.24895	0.34246	0.32816	0.078506	0.5566	0.91555	0.57589	0.071381	0.24072	0.68844	0.4355	0.30062	0.06801	0.18811	0.18347	0.22113	0.12476	0.41859	0.12415	0.20444	0.11531	0.24514	0.0795	0.10198	0.21146	0.44753	0.71902	0.13391	0.13097	0.15143	0.13023
Meth__cg22747092__BTBD14A	0.066853	0.073927	0.12421	0.1518	0.5248	0.56384	0.30988	0.7968	0.27614	0.78217	0.23982	0.83994	0.42701	0.15965	0.22008	0.60845	0.74513	0.31623	0.099537	0.10642	0.097232	0.69742	0.17587	0.1659	0.16141	0.17375	0.10307	0.092598	0.87719	0.22614	0.14464	0.045229	0.060754	0.17285	0.13433	0.052666	0.049025
Meth__cg24783979__SEPT5	0.058618	0.038895	0.12995	0.077264	0.037568	0.057179	0.046822	0.076066	0.036111	0.038311	0.053648	0.070486	0.087934	0.034125	0.042352	0.35901	0.050809	0.063545	0.035205	0.033844	0.055142	0.038737	0.54879	0.064685	0.053156	0.12892	0.076594	0.039894	0.063104	0.040379	0.040903	0.037775	0.040063	0.07383	0.041477	0.038762	0.041168
SNP__LOC653723	0.003	-0.12	-2.97	0.093	0.166	0.219	0.475	0.152	0.408	-3.66	-2.52	0.478	-2.716	0.352	0.584	-3.227	0.016	0.14	0.287	-0.019	-0.177	-0.637	0.119	0.029	0.182	-0.021	0.052	-0.159	-0.223	0.002	0.745	0.286	-0.388	-0.286	0.088	0.066	0.001
Meth__cg16729690__FZD3	0.060092	0.22214	0.38595	0.072507	0.096774	0.76873	0.095481	0.11306	0.14585	0.11129	0.13153	0.11447	0.88553	0.10372	0.14231	0.10997	0.059439	0.19437	0.0526	0.060737	0.10462	0.338	0.11597	0.14092	0.18418	0.15381	0.17704	0.070311	0.069415	0.41078	0.08568	0.14938	0.092624	0.11451	0.078914	0.065468	0.057557
Meth__cg13878641__GNAI3	0.059256	0.043437	0.034999	0.068402	0.055758	0.046839	0.03262	0.4058	0.082599	0.062474	0.051696	0.050455	0.11757	0.033285	0.074194	0.045328	0.036373	0.12144	0.039872	0.049526	0.04006	0.052454	0.08538	0.063867	0.095191	0.17915	0.070356	0.04022	0.041288	0.061954	0.062097	0.041091	0.043281	0.15938	0.075792	0.053849	0.046871
Meth__cg00468146__ID4	0.069377	0.091625	0.093224	0.10912	0.048574	0.14526	0.42955	0.14252	0.058396	0.15301	0.13898	0.065506	0.09629	0.30099	0.058815	0.053969	0.087453	0.080972	0.56694	0.39763	0.41309	0.085063	0.32127	0.062174	0.45491	0.68686	0.10402	0.055763	0.049975	0.29249	0.050633	0.045265	0.044445	0.80498	0.069941	0.058496	0.059412
Meth__cg09754413__RNF182	0.52061	0.078875	0.88807	0.38098	0.13669	0.043119	0.81428	0.10896	0.16347	0.13314	0.54797	0.14382	0.64177	0.47783	0.14404	0.34766	0.052158	0.11597	0.42179	0.70165	0.70021	0.22684	0.3453	0.2409	0.43985	0.66826	0.17378	0.05675	0.11934	0.53729	0.54945	0.077711	0.8306	0.33042	0.083261	0.27329	0.20727
Meth__cg15583058__SDCCAG3	0.063799	0.054673	0.065652	0.081563	0.068714	0.07123	0.067016	0.8565	0.051568	0.078217	0.05778	0.16828	0.091985	0.046023	0.067714	0.089349	0.052984	0.097857	0.050902	0.043174	0.060448	0.078293	0.316	0.084434	0.13152	0.12981	0.07859	0.049797	0.070363	0.076664	0.084758	0.080112	0.060466	0.050682	0.092619	0.072125	0.058038
Meth__cg18016365__GABRB1	0.051976	0.065391	0.83361	0.89243	0.20089	0.74826	0.46298	0.70207	0.078495	0.89193	0.64321	0.1374	0.73407	0.055128	0.30994	0.13515	0.67254	0.36298	0.6413	0.16484	0.2489	0.092435	0.82701	0.33013	0.20768	0.77276	0.07714	0.054442	0.87539	0.56719	0.58638	0.32891	0.69862	0.12115	0.18296	0.05488	0.28039
Meth__cg15435730__TFAP2D	0.57953	0.065231	0.10192	0.87647	0.06652	0.088554	0.19882	0.47704	0.8833	0.063328	0.33267	0.50305	0.20497	0.057226	0.66643	0.31019	0.5214	0.097614	0.34041	0.050316	0.12187	0.073416	0.1552	0.11751	0.081384	0.50018	0.075994	0.02789	0.64516	0.064355	0.75674	0.051849	0.70603	0.08398	0.34962	0.093056	0.14934
Meth__cg25277950__EML2	0.070708	0.03837	0.8813	0.29039	0.3492	0.65546	0.20648	0.31344	0.039152	0.45474	0.77888	0.71925	0.57633	0.17786	0.029097	0.48903	0.77558	0.79567	0.10553	0.30213	0.36702	0.33556	0.75021	0.35771	0.06563	0.13745	0.057218	0.054401	0.36555	0.39318	0.55899	0.21971	0.26892	0.097465	0.15018	0.12326	0.14543
Meth__cg24916177__RGC32	0.047213	0.048822	0.13275	0.051307	0.034572	0.46734	0.050584	0.059434	0.034324	0.043465	0.077511	0.044812	0.084408	0.033922	0.052121	0.036669	0.050135	0.089765	0.025931	0.03865	0.075586	0.061652	0.49104	0.060334	0.09387	0.21898	0.06812	0.050262	0.053716	0.045395	0.039699	0.039362	0.040701	0.10714	0.048911	0.046149	0.054382
Meth__cg04719491__HAS2	0.051057	0.038992	0.92921	0.045648	0.029695	0.04045	0.048445	0.021217	0.036516	0.038307	0.075687	0.08282	0.74925	0.033487	0.050005	0.68883	0.033115	0.18395	0.031074	0.07307	0.12608	0.034771	0.097469	0.032109	0.086952	0.11534	0.061538	0.040922	0.036608	0.042724	0.061371	0.036727	0.39173	0.067414	0.040216	0.039391	0.041555
Meth__cg26201579__MTO1	0.023523	0.01955	0.023292	0.022558	0.02093	0.015003	0.029179	0.025825	0.030199	0.022986	0.019803	0.015111	0.043227	0.41894	0.015952	0.015274	0.011894	0.034793	0.020502	0.020866	0.021944	0.019269	0.047429	0.017015	0.019431	0.021425	0.045793	0.01855	0.01535	0.019774	0.018269	0.017205	0.020818	0.028806	0.019987	0.028704	0.024315
Meth__cg27241190__RND1	0.046199	0.038826	0.048149	0.059522	0.031498	0.47618	0.042731	0.057056	0.119	0.04963	0.93492	0.0497	0.055346	0.02895	0.099099	0.59172	0.0436	0.19753	0.042664	0.038331	0.046371	0.044707	0.06575	0.043901	0.046271	0.070108	0.054843	0.03683	0.043084	0.042987	0.038116	0.037641	0.085134	0.031717	0.041987	0.05387	0.043075
Meth__cg06490162__C16orf63	0.036643	0.034367	0.044373	0.042391	0.025601	0.03124	0.037471	0.024572	0.031278	0.041094	0.037541	0.039086	0.085852	0.021846	0.038653	0.030736	0.033435	0.066121	0.025195	0.0293	0.036761	0.036256	0.16051	0.033989	0.05556	0.12382	0.046893	0.034524	0.027011	0.029045	0.030218	0.030593	0.034279	0.06633	0.04036	0.034445	0.034913
Meth__cg01311285__SPATA4	0.060447	0.047954	0.089201	0.086724	0.057211	0.049278	0.066627	0.035131	0.051477	0.047176	0.082493	0.050862	0.11538	0.033332	0.27911	0.051236	0.073351	0.15142	0.056585	0.042398	0.056693	0.092332	0.10006	0.043407	0.07291	0.084553	0.07379	0.048944	0.045404	0.06052	0.040691	0.053871	0.57947	0.081393	0.053221	0.05811	0.057309
Meth__cg26259865__LOC124220	0.08778	0.19609	0.84624	0.2686	0.20966	0.76944	0.15015	0.91834	0.36771	0.23837	0.90179	0.89881	0.93517	0.070721	0.2948	0.8774	0.96788	0.43917	0.59942	0.59354	0.4395	0.94434	0.47292	0.12388	0.13936	0.39456	0.13513	0.93989	0.65395	0.89592	0.077127	0.17036	0.089942	0.34374	0.12096	0.33527	0.10217
Meth__cg11990309__HTR1E	0.038295	0.033872	0.90909	0.55549	0.3707	0.81744	0.13464	0.50531	0.15149	0.58196	0.90272	0.77358	0.60507	0.085906	0.15432	0.46175	0.26692	0.052868	0.18734	0.51877	0.36495	0.21098	0.76553	0.13106	0.069964	0.17299	0.11083	0.056185	0.084292	0.48623	0.40035	0.044346	0.54461	0.27472	0.41924	0.088472	0.20924
Meth__cg18915211__ZCRB1	0.07878	0.11256	0.066606	0.1374	0.098738	0.10213	0.33814	0.14363	0.084134	0.1521	0.15228	0.71831	0.062621	0.33109	0.098457	0.1002	0.10938	0.10628	0.085695	0.1422	0.094401	0.28551	0.68189	0.17826	0.13336	0.089331	0.20281	0.061441	0.044662	0.23616	0.078268	0.068027	0.073621	0.09956	0.30666	0.086274	0.069285
Meth__cg03464416__RPL10	0.29175	0.10284	0.075823	0.13926	0.2965	0.044466	0.092711	0.77732	0.064879	0.067116	0.056461	0.187	0.12142	0.034128	0.094791	0.39406	0.66814	0.14067	0.10954	0.048007	0.066101	0.65323	0.17465	0.087452	0.17209	0.27435	0.081437	0.41715	0.036505	0.45381	0.077563	0.064408	0.13096	0.22126	0.69503	0.31173	0.076412
Meth__cg13332925__DKFZp451M2119	0.0326	0.025575	0.020567	0.033151	0.55266	0.028838	0.034656	0.029039	0.023799	0.034238	0.02602	0.037151	0.52361	0.63628	0.031155	0.028155	0.026429	0.071435	0.027443	0.9343	0.94636	0.027364	0.089595	0.0409	0.048574	0.16669	0.05525	0.021159	0.024082	0.022973	0.14995	0.028104	0.022809	0.32809	0.040732	0.038052	0.1042
Meth__cg14444710__PDPK1	0.097104	0.12975	0.13923	0.52085	0.83936	0.73166	0.59259	0.15599	0.58001	0.49981	0.11185	0.77046	0.24686	0.8728	0.51025	0.14965	0.60188	0.32927	0.13143	0.45267	0.23045	0.093172	0.11489	0.62292	0.20181	0.21082	0.16931	0.082082	0.10087	0.07982	0.85307	0.15142	0.095643	0.22008	0.11316	0.44782	0.54862
Meth__cg08610361__E2F7	0.040466	0.042198	0.053961	0.03937	0.033237	0.040081	0.028763	0.028885	0.030249	0.036608	0.053383	0.039489	0.42988	0.030684	0.041047	0.038473	0.035573	0.067404	0.032206	0.032032	0.04246	0.037997	0.054919	0.048466	0.062754	0.088687	0.053303	0.042923	0.034457	0.030224	0.038973	0.032219	0.037049	0.051607	0.040718	0.039413	0.041717
Meth__cg26896762__ISL1	0.90657	0.056597	0.098009	0.90819	0.65799	0.75567	0.90545	0.8391	0.064951	0.18086	0.24321	0.13158	0.59009	0.88379	0.28039	0.05925	0.37601	0.093541	0.14625	0.39783	0.25754	0.072293	0.66301	0.84106	0.12653	0.20926	0.094618	0.057434	0.054333	0.19496	0.055248	0.27977	0.67172	0.52668	0.48186	0.89832	0.8553
Meth__cg21092462__KCNH1	0.046638	0.03681	0.3275	0.32301	0.15475	0.061643	0.22267	0.14994	0.18492	0.42183	0.26013	0.21687	0.56402	0.086645	0.2616	0.086514	0.042716	0.18218	0.032147	0.17265	0.10291	0.064897	0.52129	0.074399	0.12443	0.36941	0.060483	0.033914	0.061194	0.32661	0.30498	0.28611	0.35525	0.12514	0.094632	0.13817	0.096902
Meth__cg01143454__C20orf141	0.066652	0.029496	0.031545	0.089608	0.045641	0.12984	0.087075	0.040895	0.041067	0.14698	0.044435	0.032523	0.048417	0.40971	0.043276	0.082435	0.024153	0.066499	0.036901	0.099003	0.12698	0.048466	0.09199	0.11102	0.067956	0.24896	0.085023	0.059621	0.041952	0.058305	0.57343	0.045775	0.1355	0.22183	0.05396	0.24796	0.17852
Meth__cg08947964__CX62	0.56133	0.10784	0.25947	0.76076	0.29949	0.083034	0.49223	0.79412	0.34093	0.57106	0.45532	0.38835	0.39449	0.14286	0.26117	0.23197	0.47268	0.1686	0.10347	0.12781	0.16117	0.1172	0.3786	0.11973	0.072912	0.47803	0.23397	0.43603	0.16323	0.073896	0.63746	0.067594	0.56955	0.22949	0.21122	0.15323	0.17074
Meth__cg25299676__MET	0.11167	0.3314	0.079361	0.63473	0.8686	0.080464	0.87887	0.072298	0.6263	0.10221	0.72422	0.15016	0.1226	0.49374	0.56836	0.074827	0.115	0.11607	0.057295	0.84998	0.81631	0.77127	0.10275	0.8547	0.25704	0.85325	0.74032	0.097353	0.055453	0.078799	0.92843	0.4754	0.82579	0.22114	0.44958	0.76647	0.87097
Meth__cg10981541__FAM57A	0.060126	0.55295	0.09662	0.36413	0.27348	0.070353	0.15834	0.085296	0.051105	0.49372	0.070695	0.081517	0.13524	0.16576	0.1592	0.075785	0.053462	0.10117	0.062562	0.081615	0.072357	0.085074	0.086747	0.30372	0.10165	0.13714	0.17388	0.061224	0.061899	0.058605	0.16103	0.12763	0.057661	0.14745	0.10238	0.25613	0.17757
