Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB157	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg13435381__LGR5	0.11764	0.043954	0.95359	0.045825	0.071646	0.87043	0.35119	0.9395	0.20693	0.047107	0.95298	0.83717	0.65484	0.32201	0.90423	0.34042	0.10093	0.051942	0.064652	0.049912	0.16594	0.082885	0.046162	0.30503	0.41658	0.095387	0.64276	0.53369	0.077612	0.45519	0.039332	0.95773	0.39997	0.14303	0.46766	0.3487
Meth__cg17122244__SAPS2	0.037242	0.020936	0.046644	0.0475	0.015839	0.032391	0.043275	0.018138	0.040241	0.052756	0.034347	0.17548	0.089827	0.035077	0.026387	0.018907	0.030536	0.031756	0.038103	0.058086	0.44272	0.058207	0.052818	0.039694	0.05579	0.055081	0.029046	0.027458	0.042043	0.023247	0.076466	0.032664	0.10405	0.033745	0.052117	0.043395
Meth__cg11692477__SLC40A1	0.048483	0.040327	0.9556	0.053757	0.03849	0.9403	0.051911	0.072823	0.040494	0.040856	0.043068	0.14705	0.40328	0.048257	0.22003	0.043313	0.09976	0.050448	0.95555	0.94346	0.05241	0.44822	0.044886	0.14782	0.073284	0.10008	0.049784	0.043412	0.069418	0.055221	0.031664	0.56936	0.062391	0.05364	0.041971	0.045313
Meth__cg21693321__MED12	0.58342	0.064877	0.091122	0.067233	0.16232	0.065901	0.088111	0.062395	0.57158	0.52791	0.063235	0.10141	0.081183	0.51376	0.55572	0.49154	0.30183	0.070112	0.086498	0.072581	0.069132	0.13529	0.080688	0.52739	0.44157	0.48081	0.071961	0.054724	0.11843	0.057369	0.056251	0.51528	0.094435	0.55909	0.41974	0.075215
Meth__cg08108311__WNK4	0.065682	0.025472	0.97731	0.51977	0.03664	0.15725	0.038513	0.98097	0.054403	0.038284	0.037218	0.96865	0.96836	0.42295	0.97857	0.73925	0.15596	0.97216	0.98002	0.039776	0.96749	0.94317	0.58244	0.048405	0.95082	0.10018	0.35941	0.97865	0.97644	0.18393	0.67316	0.94778	0.68901	0.045993	0.76413	0.9731
Meth__cg09059181__NOLC1	0.048097	0.031398	0.042077	0.056904	0.036102	0.045424	0.047877	0.060634	0.043468	0.046459	0.060332	0.062603	0.067699	0.04176	0.049731	0.041942	0.091629	0.040862	0.039406	0.061917	0.058391	0.059943	0.048002	0.1215	0.07805	0.080109	0.044222	0.034541	0.035432	0.033084	0.038381	0.028945	0.072152	0.038223	0.080841	0.54836
Meth__cg04826883__CA12	0.053487	0.044893	0.91769	0.073327	0.055443	0.28764	0.060846	0.48451	0.049541	0.057845	0.2047	0.13567	0.55145	0.059812	0.41783	0.05145	0.094176	0.041344	0.037237	0.055542	0.20079	0.10799	0.050012	0.13854	0.10267	0.077658	0.055097	0.059144	0.0443	0.11477	0.045013	0.15049	0.08716	0.046126	0.051772	0.043272
Meth__cg09472203__AP3B2	0.045147	0.038143	0.050268	0.044816	0.048083	0.038023	0.047212	0.056488	0.041621	0.051626	0.046709	0.10184	0.12245	0.048145	0.052829	0.041547	0.093085	0.36316	0.035337	0.04485	0.04282	0.069654	0.04208	0.065282	0.90271	0.065209	0.042317	0.028769	0.034849	0.042218	0.036783	0.033559	0.050259	0.038146	0.037399	0.040672
Meth__cg22244122__SURF4	0.45719	0.06406	0.84437	0.17527	0.048006	0.52404	0.52562	0.79109	0.23385	0.19505	0.043519	0.24201	0.27204	0.21292	0.45473	0.12524	0.12448	0.52166	0.813	0.57548	0.67772	0.8765	0.71405	0.098566	0.048762	0.10771	0.03548	0.042559	0.50019	0.20895	0.055139	0.48419	0.54968	0.060041	0.13245	0.11614
Meth__cg21988041__GLT8D2	0.6069	0.13977	0.10527	0.062896	0.06597	0.089242	0.89272	0.9213	0.052563	0.39326	0.8925	0.10705	0.86649	0.1218	0.88273	0.056875	0.10619	0.047921	0.61196	0.61939	0.057229	0.85054	0.82525	0.080295	0.66521	0.099538	0.8934	0.052318	0.066955	0.66594	0.072913	0.75387	0.083778	0.3664	0.35172	0.83383
Meth__cg23192899__MGC15407	0.035335	0.031858	0.039561	0.078947	0.035925	0.039948	0.31327	0.079579	0.21012	0.044006	0.03635	0.021947	0.082228	0.17248	0.031693	0.047994	0.051065	0.03131	0.023863	0.03038	0.035513	0.12577	0.040096	0.083554	0.08752	0.062285	0.029653	0.028864	0.033628	0.038802	0.033808	0.033859	0.073504	0.044514	0.040181	0.047831
Meth__cg01599709__HBEGF	0.29577	0.61804	0.11533	0.96103	0.92748	0.04194	0.78573	0.30018	0.047499	0.91637	0.066651	0.24879	0.90121	0.23196	0.07229	0.049297	0.11704	0.040864	0.84302	0.93201	0.17806	0.058901	0.10289	0.096518	0.91059	0.50592	0.041271	0.039621	0.048337	0.87123	0.094189	0.91973	0.095479	0.45584	0.63075	0.89925
Meth__cg25736482__TMC4	0.077592	0.051087	0.73361	0.73013	0.076099	0.91311	0.099056	0.71058	0.42703	0.49772	0.417	0.81624	0.33098	0.27978	0.32839	0.82001	0.073094	0.43358	0.21499	0.12149	0.8953	0.79882	0.41641	0.062643	0.67339	0.074896	0.79501	0.24056	0.34143	0.11067	0.071561	0.33862	0.095652	0.073974	0.092807	0.093068
Meth__cg12689475__RPUSD1	0.216	0.037022	0.39494	0.073524	0.046925	0.074373	0.066403	0.054479	0.1687	0.067736	0.032735	0.21349	0.3304	0.21481	0.065438	0.037349	0.077163	0.25027	0.038243	0.050835	0.14324	0.47903	0.23739	0.056348	0.2651	0.077029	0.043719	0.04267	0.039407	0.060084	0.093476	0.053305	0.30778	0.037578	0.034881	0.036617
Meth__cg21922574__NETO1	0.91668	0.10011	0.8773	0.95147	0.80835	0.54552	0.92528	0.95302	0.032414	0.03549	0.94657	0.51964	0.50737	0.064436	0.29197	0.24113	0.32972	0.29302	0.90515	0.93707	0.050312	0.87276	0.88006	0.11615	0.85454	0.10811	0.016888	0.52798	0.025758	0.024788	0.4327	0.066987	0.041319	0.88267	0.73232	0.89467
Meth__cg00888479__SLC24A3	0.047905	0.6701	0.46106	0.052238	0.027847	0.84312	0.064337	0.22164	0.032915	0.030045	0.2036	0.22225	0.31529	0.05308	0.49204	0.44991	0.098598	0.027935	0.36284	0.053936	0.53114	0.83616	0.065135	0.060514	0.090071	0.48088	0.042361	0.13799	0.24269	0.035333	0.15818	0.022385	0.064297	0.03751	0.034699	0.035579
Meth__cg08475088__NALP9	0.85736	0.035458	0.88561	0.50383	0.29916	0.66669	0.61633	0.94566	0.042531	0.13244	0.35226	0.89185	0.12614	0.36788	0.1776	0.50794	0.25164	0.033028	0.60687	0.73352	0.51127	0.35468	0.15559	0.061394	0.45181	0.080635	0.054143	0.049822	0.071445	0.036173	0.040696	0.8803	0.12387	0.8962	0.66541	0.46317
Meth__cg14338887__GNMT	0.048423	0.044547	0.053432	0.060108	0.056414	0.98389	0.069886	0.087326	0.055819	0.06991	0.50426	0.058906	0.17897	0.057448	0.049997	0.063983	0.10338	0.86234	0.040232	0.049765	0.96142	0.95495	0.064933	0.076909	0.13874	0.066652	0.64821	0.040236	0.31083	0.046995	0.044425	0.058745	0.10322	0.060515	0.070986	0.06499
Meth__cg24928378__RND1	0.072649	0.063564	0.12553	0.11257	0.07129	0.56158	0.091258	0.089245	0.11686	0.094483	0.91183	0.11869	0.28348	0.10292	0.62905	0.053829	0.12612	0.076627	0.080606	0.073747	0.085199	0.3815	0.0732	0.10588	0.13446	0.068596	0.066706	0.039021	0.059768	0.09047	0.09373	0.29453	0.22446	0.056383	0.086633	0.096397
Meth__cg09522147__KRT7	0.071048	0.069625	0.10731	0.062644	0.048602	0.94306	0.17369	0.055719	0.063485	0.93289	0.22515	0.042965	0.099001	0.059664	0.055828	0.22209	0.12625	0.9048	0.93719	0.94583	0.93777	0.098049	0.072433	0.095283	0.10569	0.10386	0.60017	0.050924	0.051159	0.049664	0.054514	0.047205	0.68789	0.064975	0.928	0.91954
Meth__cg10227191__KRT18	0.03971	0.025641	0.032	0.040453	0.02788	0.92117	0.034588	0.048203	0.024669	0.034322	0.046007	0.022992	0.048468	0.036002	0.030974	0.033837	0.15478	0.025661	0.026334	0.033365	0.033976	0.086351	0.030563	0.049844	0.070418	0.081733	0.15726	0.024355	0.023034	0.025359	0.025684	0.024682	0.069337	0.034183	0.022027	0.030726
Meth__cg19669036__SNAP29	0.017918	0.019556	0.055653	0.021344	0.025859	0.037526	0.027585	0.10607	0.023765	0.025381	0.060621	0.11428	0.035795	0.026732	0.042409	0.023086	0.039591	0.01627	0.01769	0.02	0.030767	0.17417	0.024745	0.031785	0.037789	0.029828	0.032908	0.029614	0.035527	0.034338	0.04365	0.01912	0.019147	0.019043	0.041272	0.028602
Meth__cg06763078__KCNC1	0.040105	0.049128	0.045435	0.033364	0.022905	0.023478	0.030202	0.066701	0.020507	0.025331	0.04492	0.051	0.046569	0.02224	0.022712	0.030079	0.058934	0.029686	0.021677	0.040449	0.028123	0.90065	0.042792	0.053778	0.83862	0.0318	0.052802	0.023952	0.033109	0.018444	0.023549	0.031612	0.051484	0.033796	0.031267	0.027221
Meth__cg24833277__FAM83A	0.035827	0.046617	0.65326	0.035901	0.27057	0.8958	0.038883	0.87476	0.026825	0.044809	0.72798	0.12895	0.086639	0.30032	0.70175	0.94352	0.15182	0.87862	0.1939	0.20722	0.9047	0.2256	0.03508	0.14282	0.053228	0.12072	0.88668	0.38111	0.9273	0.52438	0.029167	0.078579	0.083235	0.29127	0.31063	0.16265
Meth__cg26660414__SLC7A8	0.089981	0.083658	0.89626	0.86328	0.40122	0.89037	0.084633	0.92933	0.086597	0.38148	0.86811	0.91943	0.86861	0.12852	0.91157	0.23034	0.66788	0.5971	0.92373	0.8887	0.74028	0.67306	0.051548	0.10422	0.1539	0.20126	0.043478	0.91456	0.49966	0.90458	0.57687	0.14877	0.10077	0.060355	0.88919	0.85983
Meth__cg19008809__SFMBT1	0.048727	0.05519	0.44319	0.074018	0.050377	0.25449	0.051378	0.066333	0.038637	0.04583	0.053085	0.042252	0.48829	0.048907	0.15596	0.038894	0.12535	0.059779	0.025831	0.04505	0.80762	0.72819	0.059904	0.045474	0.10179	0.094487	0.045494	0.039766	0.059305	0.062412	0.042245	0.24287	0.078519	0.047842	0.043088	0.058132
Meth__cg16154416__RASGRF1	0.16198	0.084868	0.073218	0.081863	0.035728	0.93546	0.16386	0.96689	0.038815	0.059648	0.61629	0.090576	0.11988	0.076231	0.49717	0.19961	0.1131	0.39103	0.48433	0.47286	0.13267	0.8519	0.056603	0.085158	0.86444	0.12253	0.099213	0.40613	0.85445	0.03726	0.029828	0.54977	0.28501	0.060939	0.056213	0.17389
Meth__cg18438777__NPY5R	0.081096	0.06338	0.95206	0.090512	0.061976	0.94828	0.081732	0.57769	0.09318	0.081984	0.43225	0.11103	0.874	0.07028	0.93915	0.072482	0.17475	0.80043	0.039916	0.070721	0.069334	0.88429	0.064456	0.10398	0.60955	0.096957	0.051811	0.03945	0.71751	0.17688	0.057828	0.94073	0.13862	0.36278	0.0608	0.057437
Meth__cg24467291__RSN	0.057535	0.60524	0.43668	0.06003	0.22187	0.054211	0.24308	0.037533	0.047477	0.13278	0.046619	0.028747	0.15056	0.057497	0.059624	0.058277	0.1053	0.051146	0.051923	0.68203	0.14014	0.10811	0.58186	0.13405	0.095461	0.20653	0.050421	0.094331	0.16804	0.80289	0.047469	0.056171	0.089281	0.14668	0.073323	0.3569
Meth__cg19511844__ORMDL3	0.0263	0.02883	0.93714	0.82419	0.6125	0.18871	0.03638	0.034751	0.50429	0.13289	0.055745	0.052792	0.48829	0.42103	0.025669	0.073937	0.4559	0.030466	0.17747	0.31716	0.048531	0.18701	0.71615	0.094236	0.55925	0.10034	0.026971	0.041576	0.55691	0.28517	0.65722	0.026665	0.033513	0.39507	0.033229	0.032844
Meth__cg15397506__LOC93622	0.033752	0.026617	0.048033	0.045176	0.025818	0.35488	0.030768	0.0282	0.023763	0.038201	0.039357	0.025176	0.14233	0.026128	0.027976	0.025025	0.063508	0.02406	0.028605	0.04514	0.026203	0.06539	0.033818	0.061689	0.054173	0.0607	0.026537	0.025828	0.021559	0.017716	0.024454	0.019565	0.064095	0.033221	0.025433	0.031714
Meth__cg20176532__ZNF256	0.029795	0.023756	0.039706	0.020806	0.020806	0.017898	0.04057	0.56869	0.017812	0.016211	0.97359	0.017198	0.1503	0.021653	0.027933	0.021264	0.049656	0.017449	0.49324	0.60682	0.038326	0.95348	0.023078	0.025627	0.052459	0.022564	0.024927	0.017321	0.021444	0.012479	0.017309	0.028464	0.11015	0.018392	0.44912	0.17082
Meth__cg03891319__ACY1	0.043496	0.067761	0.05102	0.063529	0.057028	0.1529	0.10483	0.40392	0.048061	0.063932	0.061134	0.11928	0.19048	0.056929	0.089607	0.041441	0.080921	0.33429	0.086526	0.051391	0.088996	0.15804	0.052598	0.11202	0.080786	0.067437	0.049142	0.037829	0.043501	0.084861	0.036389	0.043111	0.065182	0.067309	0.051075	0.049409
Meth__cg05590257__LOC201164	0.048472	0.038427	0.035091	0.045846	0.053638	0.030564	0.0686	0.038752	0.042496	0.052632	0.039946	0.02722	0.09271	0.056156	0.05061	0.037443	0.063183	0.037563	0.049607	0.042504	0.035733	0.077656	0.043865	0.052922	0.18012	0.047625	0.038164	0.041624	0.047723	0.036953	0.033046	0.0349	0.13822	0.056496	0.044206	0.038662
Meth__cg06150468__SNFT	0.042234	0.064041	0.94646	0.05981	0.03537	0.44642	0.030625	0.75969	0.025892	0.031455	0.54694	0.17176	0.96289	0.022452	0.62617	0.023958	0.16874	0.095977	0.053411	0.10849	0.043317	0.50287	0.028583	0.034669	0.58023	0.029073	0.02598	0.11312	0.86974	0.79059	0.037483	0.90219	0.021486	0.031668	0.18842	0.31244
Meth__cg20420433__HLXB9	0.047722	0.32756	0.90087	0.22066	0.13299	0.90805	0.37057	0.56294	0.064093	0.48623	0.24034	0.94142	0.68498	0.092267	0.80796	0.49582	0.3249	0.45518	0.080023	0.12474	0.91222	0.15035	0.10058	0.094471	0.049322	0.48493	0.10869	0.078449	0.53783	0.10234	0.3772	0.10385	0.080188	0.061715	0.12841	0.042652
Meth__cg05091653__SP100	0.076202	0.078681	0.071473	0.085176	0.063488	0.093392	0.10264	0.123	0.092894	0.08433	0.077324	0.16713	0.13303	0.10294	0.081769	0.062248	0.080372	0.091853	0.2733	0.20778	0.1214	0.11651	0.072969	0.11986	0.21354	0.094661	0.44704	0.076196	0.064343	0.13021	0.050715	0.15199	0.22407	0.10328	0.09134	0.16616
Meth__cg20263942__GOLPH2	0.17298	0.82379	0.18843	0.91158	0.96369	0.05548	0.91388	0.92801	0.098964	0.94152	0.093004	0.24312	0.57451	0.14754	0.49864	0.053325	0.13725	0.14807	0.94318	0.82786	0.24898	0.11799	0.52055	0.19375	0.88356	0.85451	0.07463	0.055348	0.19986	0.62526	0.12041	0.63096	0.2149	0.12709	0.67723	0.91808
Meth__cg06291595__NPC2	0.061302	0.040671	0.061442	0.061096	0.071269	0.065048	0.065104	0.48049	0.061332	0.068021	0.084058	0.14308	0.13012	0.057525	0.050871	0.048686	0.14587	0.10131	0.046952	0.057947	0.054426	0.089527	0.075976	0.092168	0.11251	0.091769	0.066346	0.04411	0.067618	0.044695	0.056194	0.052014	0.195	0.064056	0.079353	0.077942
Meth__cg27447740__FLJ30313	0.064847	0.075813	0.43962	0.22871	0.085178	0.25744	0.23852	0.53179	0.063806	0.065259	0.4134	0.54329	0.42063	0.14391	0.56795	0.07167	0.14889	0.05724	0.27447	0.28513	0.48792	0.33147	0.1388	0.092067	0.69388	0.096325	0.054917	0.065773	0.04797	0.048096	0.055919	0.27624	0.14691	0.064227	0.044327	0.053715
Meth__cg03641225__DIRAS3	0.1618	0.022288	0.3103	0.37599	0.12301	0.58522	0.080794	0.4938	0.27028	0.40112	0.41691	0.72091	0.18454	0.29699	0.21576	0.71948	0.070414	0.040952	0.058389	0.087138	0.31842	0.20021	0.065258	0.031151	0.13201	0.036995	0.21668	0.20152	0.15246	0.052178	0.033674	0.045343	0.046878	0.10204	0.072512	0.056732
Meth__cg16155382__GRHL3	0.048869	0.029336	0.034599	0.036492	0.06333	0.8112	0.051297	0.039012	0.046087	0.042151	0.85066	0.035134	0.09501	0.031436	0.23111	0.12611	0.044934	0.092428	0.043919	0.045713	0.90352	0.8288	0.04304	0.088301	0.10541	0.11054	0.24108	0.023156	0.51361	0.039258	0.026026	0.052276	0.10892	0.056222	0.041581	0.042662
Meth__cg03402876__KCNF1	0.028732	0.030195	0.33169	0.04606	0.018856	0.49079	0.027917	0.1954	0.021686	0.025337	0.041275	0.032113	0.12233	0.027487	0.023716	0.03386	0.081247	0.017161	0.022493	0.045445	0.042673	0.31225	0.035929	0.047794	0.33932	0.039518	0.026753	0.013348	0.016941	0.0238	0.019132	0.035482	0.07043	0.02363	0.024147	0.026407
Meth__cg01856970__IL15	0.038572	0.03762	0.056642	0.047115	0.030504	0.4247	0.041973	0.035392	0.032376	0.035428	0.041075	0.023226	0.053327	0.034552	0.038017	0.052832	0.0742	0.055461	0.032857	0.049298	0.03847	0.10661	0.031627	0.055789	0.074407	0.06199	0.037476	0.027443	0.034229	0.024986	0.030805	0.034389	0.061215	0.047235	0.040045	0.041398
Meth__cg15977272__EFNB1	0.64255	0.095643	0.068074	0.054832	0.4532	0.051197	0.066995	0.053418	0.4842	0.056394	0.057803	0.053889	0.075259	0.43584	0.085162	0.30261	0.46283	0.057172	0.049753	0.054902	0.37196	0.074135	0.060833	0.56905	0.62572	0.66863	0.62991	0.039375	0.5958	0.054074	0.039476	0.49777	0.20416	0.54533	0.23917	0.048194
Meth__cg03026462__FOXA1	0.021313	0.015161	0.021531	0.018083	0.017219	0.018097	0.030545	0.030666	0.024956	0.022573	0.026228	0.046848	0.043093	0.017767	0.015919	0.024478	0.036554	0.018219	0.013245	0.026816	0.027031	0.030568	0.0206	0.033393	0.030209	0.035675	0.021157	0.021419	0.017512	0.012187	0.01863	0.014124	0.028736	0.023672	0.019692	0.018309
Meth__cg14764661__MRC2	0.23022	0.070608	0.90005	0.63036	0.43995	0.028614	0.71593	0.043478	0.21353	0.91882	0.41204	0.20403	0.55596	0.16919	0.054793	0.021784	0.29415	0.029233	0.86795	0.66311	0.030227	0.31665	0.83346	0.38775	0.80433	0.067731	0.025495	0.030041	0.14614	0.84397	0.20798	0.87605	0.50349	0.041548	0.91217	0.93832
Meth__cg10061117__SORL1	0.016696	0.013689	0.74631	0.021845	0.02058	0.44619	0.021847	0.023665	0.01197	0.018013	0.081166	0.15029	0.11838	0.01507	0.08672	0.042547	0.2004	0.01206	0.052458	0.059021	0.033392	0.83941	0.011425	0.038462	0.053218	0.020979	0.024111	0.22595	0.029946	0.23923	0.014094	0.01447	0.022636	0.016701	0.01898	0.031188
Meth__cg08623947__HCK	0.46022	0.016497	0.90586	0.53048	0.50733	0.73532	0.29442	0.46864	0.059549	0.028299	0.65191	0.1092	0.85986	0.057559	0.61058	0.059975	0.06071	0.022866	0.72639	0.33405	0.58383	0.64049	0.02841	0.041061	0.78977	0.040277	0.027171	0.064801	0.36047	0.18577	0.020946	0.82913	0.64544	0.043624	0.47139	0.54346
Meth__cg26201213__MGMT	0.022372	0.93001	0.42024	0.9576	0.027421	0.13453	0.032333	0.34287	0.7141	0.46342	0.015932	0.099731	0.70799	0.62603	0.073513	0.71452	0.05236	0.53279	0.12263	0.089898	0.89592	0.70454	0.44766	0.059425	0.28509	0.89206	0.019552	0.012812	0.45403	0.54704	0.1193	0.15413	0.029428	0.018467	0.050026	0.02523
Meth__cg07955356__DNASE2	0.053314	0.077527	0.071967	0.04529	0.081898	0.048087	0.068728	0.040392	0.038	0.098558	0.066284	0.056143	0.090375	0.050171	0.077591	0.047095	0.086312	0.043128	0.05846	0.059814	0.058568	0.08901	0.099629	0.079551	0.11982	0.12509	0.045241	0.044333	0.08413	0.59377	0.075562	0.090845	0.10847	0.093437	0.088357	0.067876
Meth__cg12073594__ARFGAP1	0.063727	0.075003	0.3067	0.23294	0.12185	0.47405	0.25763	0.33094	0.49662	0.12076	0.32433	0.52213	0.1372	0.33242	0.10769	0.092621	0.12714	0.10148	0.36708	0.14214	0.44119	0.77413	0.1532	0.069072	0.45631	0.11297	0.27117	0.068806	0.052886	0.40965	0.1382	0.172	0.33093	0.28628	0.068354	0.075183
Meth__cg04961553__OCIAD2	0.052049	0.056499	0.071042	0.067364	0.033365	0.93207	0.055847	0.061755	0.037333	0.064712	0.063535	0.040259	0.088979	0.050437	0.043481	0.035073	0.11043	0.46647	0.050321	0.046075	0.071608	0.088725	0.054062	0.076574	0.099402	0.098814	0.065067	0.040261	0.034569	0.08616	0.044079	0.032724	0.13916	0.05057	0.040407	0.044212
Meth__cg27586455__ZNF688	0.046765	0.022697	0.032782	0.029714	0.019071	0.025287	0.039416	0.02928	0.031401	0.038599	0.041737	0.042091	0.043803	0.022066	0.024139	0.031381	0.050691	0.027818	0.018976	0.031221	0.041289	0.075008	0.034573	0.040431	0.051305	0.03164	0.019739	0.025044	0.031474	0.022482	0.029137	0.022694	0.07237	0.04033	0.034239	0.034453
Meth__cg24552431__ATAD1	0.027248	0.025069	0.061939	0.029635	0.026192	0.02757	0.031817	0.025323	0.024257	0.031093	0.028933	0.52147	0.063281	0.031448	0.64531	0.025906	0.050305	0.018473	0.022021	0.04281	0.033417	0.066003	0.030213	0.05264	0.04538	0.065721	0.027393	0.025865	0.027579	0.019622	0.034522	0.017893	0.12276	0.030014	0.029737	0.019663
Meth__cg09022993__SPATA18	0.058687	0.14764	0.93209	0.10987	0.040021	0.92202	0.40011	0.94293	0.3247	0.055613	0.93417	0.2842	0.85261	0.34201	0.92197	0.090466	0.10105	0.28061	0.29886	0.049538	0.052979	0.39169	0.045261	0.47792	0.096507	0.64821	0.074932	0.052752	0.060113	0.85184	0.3454	0.87851	0.53115	0.052194	0.90973	0.9014
Meth__cg15410903__GSTO2	0.048314	0.034545	0.046984	0.044874	0.029777	0.034373	0.050244	0.04085	0.023905	0.030299	0.037359	0.04295	0.02905	0.033097	0.026101	0.03329	0.081253	0.96044	0.022114	0.036295	0.050922	0.06643	0.038743	0.041223	0.10586	0.043183	0.62545	0.028483	0.73808	0.034991	0.023447	0.020755	0.10372	0.034006	0.031784	0.063944
Meth__cg03920233__DOC2A	0.038825	0.070667	0.67481	0.065445	0.036604	0.079686	0.049627	0.085269	0.033635	0.049063	0.69988	0.30874	0.56059	0.04367	0.75283	0.05448	0.09877	0.226	0.073176	0.032681	0.46737	0.94697	0.092224	0.11568	0.064042	0.15559	0.22252	0.29409	0.20084	0.041187	0.026657	0.58425	0.055605	0.062358	0.052394	0.034351
Meth__cg20670302__PSTPIP2	0.022613	0.025553	0.39832	0.029314	0.019548	0.022552	0.034028	0.24723	0.012113	0.026464	0.47842	0.079741	0.36935	0.028239	0.035357	0.027545	0.049072	0.016884	0.024504	0.031171	0.061892	0.44647	0.030514	0.051963	0.11486	0.049114	0.26452	0.021692	0.028085	0.01887	0.019298	0.97685	0.063217	0.029324	0.037444	0.021875
Meth__cg16494477__FGF18	0.1303	0.18521	0.85273	0.10723	0.076188	0.85947	0.11719	0.068153	0.087649	0.064764	0.84769	0.073322	0.29645	0.11184	0.22304	0.081555	0.13694	0.58254	0.32553	0.14004	0.17032	0.62573	0.097333	0.095112	0.38683	0.13304	0.39465	0.087967	0.28563	0.21832	0.061789	0.32411	0.10135	0.077839	0.39788	0.86842
Meth__cg05732530__DUSP2	0.033096	0.27743	0.6625	0.050073	0.026955	0.58939	0.037165	0.029875	0.01698	0.035716	0.029074	0.094371	0.71303	0.025687	0.65093	0.021097	0.045956	0.21268	0.57472	0.58622	0.22489	0.96375	0.22509	0.044266	0.093569	0.18325	0.032656	0.86347	0.021608	0.035501	0.025534	0.57819	0.05839	0.035471	0.025809	0.038494
Meth__cg10950297__EFNB1	0.5228	0.046047	0.051055	0.065909	0.32854	0.04264	0.059789	0.042957	0.46443	0.05907	0.040211	0.041705	0.11962	0.43841	0.10636	0.056566	0.45081	0.056173	0.057233	0.050873	0.30636	0.11582	0.042525	0.46873	0.45192	0.56153	0.56856	0.038884	0.55952	0.061462	0.045277	0.39481	0.10395	0.484	0.44386	0.049167
Meth__cg02992632__FGF12	0.053696	0.039929	0.88949	0.047491	0.037733	0.2858	0.046329	0.13297	0.62441	0.040211	0.30802	0.089996	0.27615	0.46875	0.045789	0.7518	0.18002	0.18992	0.03752	0.039647	0.080511	0.38926	0.047756	0.091996	0.59197	0.063586	0.078201	0.049365	0.1015	0.066135	0.54854	0.04821	0.05356	0.59911	0.04959	0.047053
Meth__cg08343834__PMP22	0.08464	0.089417	0.83099	0.38859	0.47021	0.54362	0.12107	0.82086	0.11496	0.15478	0.52836	0.40228	0.72863	0.10486	0.72591	0.78516	0.13061	0.097708	0.18857	0.21744	0.74188	0.54875	0.1452	0.147	0.22438	0.095472	0.14707	0.64724	0.33634	0.40287	0.11717	0.25352	0.24518	0.13434	0.12557	0.12641
Meth__cg19180828__FLJ46380	0.049741	0.92858	0.43755	0.95132	0.80394	0.96168	0.092723	0.044039	0.45486	0.36523	0.05823	0.36831	0.89574	0.65138	0.96169	0.82739	0.54072	0.34464	0.036801	0.090389	0.11748	0.06227	0.93186	0.06575	0.38181	0.90359	0.029081	0.89508	0.8728	0.87229	0.94499	0.056115	0.081241	0.10574	0.3782	0.69026
Meth__cg19570545__PKP1	0.62836	0.83203	0.95786	0.03889	0.032925	0.93881	0.9171	0.024195	0.029035	0.62136	0.13447	0.059089	0.90623	0.035143	0.9335	0.36394	0.20327	0.41051	0.45421	0.48315	0.88707	0.8308	0.049496	0.044626	0.17898	0.57577	0.1912	0.028645	0.90313	0.18446	0.067467	0.94893	0.082968	0.49617	0.55034	0.94347
Meth__cg16584172__ZIC2	0.063516	0.10589	0.081848	0.068212	0.046349	0.050769	0.071317	0.052062	0.074971	0.06469	0.074283	0.042486	0.10123	0.09159	0.046972	0.057609	0.10688	0.050819	0.065612	0.070084	0.072984	0.11077	0.068411	0.14662	0.10925	0.22405	0.056068	0.062788	0.053419	0.072059	0.05282	0.073638	0.095694	0.088858	0.058214	0.065396
Meth__cg13843603__PSMD11	0.033209	0.019882	0.035386	0.031663	0.018672	0.020357	0.027555	0.42584	0.02021	0.027853	0.019371	0.024778	0.040648	0.024861	0.021976	0.016435	0.019087	0.019609	0.028735	0.029719	0.027982	0.01804	0.021378	0.029483	0.048863	0.040945	0.025162	0.022121	0.022058	0.015816	0.020999	0.012947	0.035568	0.034893	0.021508	0.023531
